"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"3 58","0.14488061513347","RF","2","7","63.1188304532928"
"3 59","0.14488061513347","Lasso","4","6","81.9895818958895"
"3 59","0.14488061513347","Relaxed Lasso","1","1","81.8882726842584"
"3 59","0.14488061513347","RF","3","4","60.1046093689926"
"3 60","0.14488061513347","Lasso","3","15","70.9725616335075"
"3 60","0.14488061513347","Relaxed Lasso","3","15","79.593641325248"
"3 60","0.14488061513347","RF","1","8","65.164932120988"
"3 61","0.14488061513347","Lasso","4","16","73.1572850518901"
"3 61","0.14488061513347","Relaxed Lasso","3","3","73.1362144667881"
"3 61","0.14488061513347","RF","3","6","57.8175721928943"
"3 62","0.14488061513347","Lasso","3","4","88.5705489355032"
"3 62","0.14488061513347","Relaxed Lasso","2","2","88.9840402212661"
"3 62","0.14488061513347","RF","3","4","76.8022733110619"
"3 63","0.14488061513347","Lasso","1","1","82.5362569364114"
"3 63","0.14488061513347","Relaxed Lasso","1","1","82.7399603627889"
"3 63","0.14488061513347","RF","2","6","67.9484256218262"
"3 64","0.14488061513347","Lasso","2","2","81.5690425525315"
"3 64","0.14488061513347","Relaxed Lasso","2","2","77.6308073149894"
"3 64","0.14488061513347","RF","2","4","65.3288108810529"
"3 65","0.14488061513347","Lasso","3","14","77.8696961275155"
"3 65","0.14488061513347","Relaxed Lasso","2","10","75.2579354807677"
"3 65","0.14488061513347","RF","1","7","63.9389428013215"
"3 66","0.14488061513347","Lasso","2","3","83.92459419503"
"3 66","0.14488061513347","Relaxed Lasso","1","1","84.9200984883441"
"3 66","0.14488061513347","RF","2","4","64.4540297971663"
"3 67","0.14488061513347","Lasso","0","0","74.8519251683292"
"3 67","0.14488061513347","Relaxed Lasso","0","0","74.7754355907583"
"3 67","0.14488061513347","RF","0","4","61.8974319511167"
"3 68","0.14488061513347","Lasso","3","4","81.0585701600015"
"3 68","0.14488061513347","Relaxed Lasso","4","8","80.6050316513337"
"3 68","0.14488061513347","RF","2","5","66.770215764076"
"3 69","0.14488061513347","Lasso","3","11","103.68558550064"
"3 69","0.14488061513347","Relaxed Lasso","2","6","103.50000158245"
"3 69","0.14488061513347","RF","2","5","83.0294420686393"
"3 70","0.14488061513347","Lasso","1","2","78.2718951147727"
"3 70","0.14488061513347","Relaxed Lasso","1","3","78.291767446927"
"3 70","0.14488061513347","RF","0","5","65.2029124457819"
"3 71","0.14488061513347","Lasso","4","24","93.0497240825789"
"3 71","0.14488061513347","Relaxed Lasso","2","3","100.367762415355"
"3 71","0.14488061513347","RF","2","5","80.315279012106"
"3 72","0.14488061513347","Lasso","1","1","93.5563068884269"
"3 72","0.14488061513347","Relaxed Lasso","2","14","94.298042611964"
"3 72","0.14488061513347","RF","1","7","76.2327781496598"
"3 73","0.14488061513347","Lasso","4","6","75.0080076806084"
"3 73","0.14488061513347","Relaxed Lasso","2","3","74.9036166166313"
"3 73","0.14488061513347","RF","3","5","62.6817025873286"
"3 74","0.14488061513347","Lasso","2","9","96.7760106125876"
"3 74","0.14488061513347","Relaxed Lasso","2","7","96.9888142611296"
"3 74","0.14488061513347","RF","2","5","77.5105291536435"
"3 75","0.14488061513347","Lasso","5","7","102.322430263167"
"3 75","0.14488061513347","Relaxed Lasso","3","3","102.306004231698"
"3 75","0.14488061513347","RF","3","9","87.1039766242654"
"3 76","0.14488061513347","Lasso","0","0","72.2747550374103"
"3 76","0.14488061513347","Relaxed Lasso","0","0","72.4178492378731"
"3 76","0.14488061513347","RF","0","5","59.3906192757288"
"3 77","0.14488061513347","Lasso","2","6","99.3309757383568"
"3 77","0.14488061513347","Relaxed Lasso","3","18","98.9064836094135"
"3 77","0.14488061513347","RF","3","4","84.9822282352768"
"3 78","0.14488061513347","Lasso","2","9","102.822418155004"
"3 78","0.14488061513347","Relaxed Lasso","2","9","102.669208276044"
"3 78","0.14488061513347","RF","2","6","85.2984621587142"
"3 79","0.14488061513347","Lasso","3","4","87.1941770771276"
"3 79","0.14488061513347","Relaxed Lasso","2","2","87.5775478687759"
"3 79","0.14488061513347","RF","2","4","63.3183022191809"
"3 80","0.14488061513347","Lasso","3","3","105.153823224622"
"3 80","0.14488061513347","Relaxed Lasso","0","0","105.352312210523"
"3 80","0.14488061513347","RF","4","8","88.5452332118134"
"3 81","0.14488061513347","Lasso","2","7","95.3781396760571"
"3 81","0.14488061513347","Relaxed Lasso","2","5","96.0581999271158"
"3 81","0.14488061513347","RF","2","5","73.8787776602023"
"3 82","0.14488061513347","Lasso","3","6","80.1180094457348"
"3 82","0.14488061513347","Relaxed Lasso","3","4","80.1296631600285"
"3 82","0.14488061513347","RF","4","7","62.7604160904347"
"3 83","0.14488061513347","Lasso","2","2","75.3285228469312"
"3 83","0.14488061513347","Relaxed Lasso","2","2","71.8906659626091"
"3 83","0.14488061513347","RF","3","5","65.0233115952639"
"3 84","0.14488061513347","Lasso","3","20","86.3061814798258"
"3 84","0.14488061513347","Relaxed Lasso","3","20","80.2029121780743"
"3 84","0.14488061513347","RF","1","7","74.06056733706"
"3 85","0.14488061513347","Lasso","4","13","91.455326634408"
"3 85","0.14488061513347","Relaxed Lasso","2","4","93.6927668398284"
"3 85","0.14488061513347","RF","3","4","72.6307386513271"
"3 86","0.14488061513347","Lasso","2","8","80.6378782699727"
"3 86","0.14488061513347","Relaxed Lasso","1","2","71.634168201754"
"3 86","0.14488061513347","RF","2","7","60.6662103897851"
"3 87","0.14488061513347","Lasso","2","2","90.4362502827343"
"3 87","0.14488061513347","Relaxed Lasso","1","1","90.7267500069748"
"3 87","0.14488061513347","RF","1","4","77.82977724665"
"3 88","0.14488061513347","Lasso","1","5","69.0560788773384"
"3 88","0.14488061513347","Relaxed Lasso","1","2","71.4769808250028"
"3 88","0.14488061513347","RF","1","6","54.7783756557305"
"3 89","0.14488061513347","Lasso","2","3","77.6428141117934"
"3 89","0.14488061513347","Relaxed Lasso","4","20","77.8763222347164"
"3 89","0.14488061513347","RF","2","5","66.3896530626293"
"3 90","0.14488061513347","Lasso","2","2","90.7186645223748"
"3 90","0.14488061513347","Relaxed Lasso","1","1","90.0873725891045"
"3 90","0.14488061513347","RF","1","7","77.1800551830569"
"3 91","0.14488061513347","Lasso","2","2","89.5704224449975"
"3 91","0.14488061513347","Relaxed Lasso","2","2","89.5370022450226"
"3 91","0.14488061513347","RF","3","5","72.5667986619302"
"3 92","0.14488061513347","Lasso","4","11","81.133392690075"
"3 92","0.14488061513347","Relaxed Lasso","0","0","82.1805954259417"
"3 92","0.14488061513347","RF","2","4","64.8490169074766"
"3 93","0.14488061513347","Lasso","1","2","88.3536462851842"
"3 93","0.14488061513347","Relaxed Lasso","1","1","89.2606404356781"
"3 93","0.14488061513347","RF","2","4","72.6089253142255"
"3 94","0.14488061513347","Lasso","3","5","76.8616033859444"
"3 94","0.14488061513347","Relaxed Lasso","3","3","76.9535072025018"
"3 94","0.14488061513347","RF","0","0","Inf"
"3 95","0.14488061513347","Lasso","1","1","91.8150794046779"
"3 95","0.14488061513347","Relaxed Lasso","1","1","91.5720672342241"
"3 95","0.14488061513347","RF","1","4","72.9016134666827"
"3 96","0.14488061513347","Lasso","1","4","72.1533564237516"
"3 96","0.14488061513347","Relaxed Lasso","1","3","73.1046771723843"
"3 96","0.14488061513347","RF","1","7","59.8115707697148"
"3 97","0.14488061513347","Lasso","4","14","86.5665067371829"
"3 97","0.14488061513347","Relaxed Lasso","4","4","88.4738788410709"
"3 97","0.14488061513347","RF","3","5","69.5987293629535"
"3 98","0.14488061513347","Lasso","4","8","70.3616017744786"
"3 98","0.14488061513347","Relaxed Lasso","1","2","70.7173529466352"
"3 98","0.14488061513347","RF","3","5","54.6999334496911"
"3 99","0.14488061513347","Lasso","2","3","102.243548877052"
"3 99","0.14488061513347","Relaxed Lasso","2","3","102.442116151371"
"3 99","0.14488061513347","RF","2","3","80.6682455785327"
"3 100","0.14488061513347","Lasso","5","8","79.2787034487513"
"3 100","0.14488061513347","Relaxed Lasso","3","3","79.4429279917561"
"3 100","0.14488061513347","RF","3","4","62.1886877553567"
"4 1","0.246621207433047","Lasso","2","3","50.2779786152952"
"4 1","0.246621207433047","Relaxed Lasso","2","2","49.3984219302031"
"4 1","0.246621207433047","RF","2","7","40.4862548356421"
"4 2","0.246621207433047","Lasso","3","7","45.2124066003446"
"4 2","0.246621207433047","Relaxed Lasso","3","3","45.5623278355928"
"4 2","0.246621207433047","RF","3","6","38.5382041766357"
"4 3","0.246621207433047","Lasso","3","11","49.5532676131572"
"4 3","0.246621207433047","Relaxed Lasso","2","2","53.1517254355053"
"4 3","0.246621207433047","RF","3","6","36.794694752934"
"4 4","0.246621207433047","Lasso","2","3","59.524933610642"
"4 4","0.246621207433047","Relaxed Lasso","2","3","59.2991470032162"
"4 4","0.246621207433047","RF","3","5","48.8603293189556"
"4 5","0.246621207433047","Lasso","5","11","57.8884112732734"
"4 5","0.246621207433047","Relaxed Lasso","2","2","56.8455994828438"
"4 5","0.246621207433047","RF","3","6","42.8263147021356"
"4 6","0.246621207433047","Lasso","4","18","53.9553035649527"
"4 6","0.246621207433047","Relaxed Lasso","4","8","54.452699678518"
"4 6","0.246621207433047","RF","3","8","41.5143293530224"
"4 7","0.246621207433047","Lasso","5","14","49.3798768577615"
"4 7","0.246621207433047","Relaxed Lasso","4","9","49.7195125876657"
"4 7","0.246621207433047","RF","4","8","38.3407529536771"
"4 8","0.246621207433047","Lasso","2","2","55.3094363178402"
"4 8","0.246621207433047","Relaxed Lasso","1","1","55.3630655016815"
"4 8","0.246621207433047","RF","2","4","40.6139445267617"
"4 9","0.246621207433047","Lasso","3","14","34.1373774408464"
"4 9","0.246621207433047","Relaxed Lasso","3","12","33.1726861862462"
"4 9","0.246621207433047","RF","3","6","25.6341392011945"
"4 10","0.246621207433047","Lasso","3","5","46.0886574661383"
"4 10","0.246621207433047","Relaxed Lasso","1","1","45.9879393561312"
"4 10","0.246621207433047","RF","3","4","34.3555191471423"
"4 11","0.246621207433047","Lasso","0","0","46.1014398296897"
"4 11","0.246621207433047","Relaxed Lasso","0","0","46.1770260709598"
"4 11","0.246621207433047","RF","1","5","36.3279700771108"
"4 12","0.246621207433047","Lasso","5","13","57.2408705870049"
"4 12","0.246621207433047","Relaxed Lasso","5","12","56.2584599062385"
"4 12","0.246621207433047","RF","2","5","44.8204752960366"
"4 13","0.246621207433047","Lasso","2","4","54.3402114708773"
"4 13","0.246621207433047","Relaxed Lasso","2","3","54.3655431049517"
"4 13","0.246621207433047","RF","3","7","39.0627575624579"
"4 14","0.246621207433047","Lasso","3","3","53.2282933278433"
"4 14","0.246621207433047","Relaxed Lasso","3","3","53.4941534521382"
"4 14","0.246621207433047","RF","2","4","40.7062980142048"
"4 15","0.246621207433047","Lasso","3","6","54.0395277764833"
"4 15","0.246621207433047","Relaxed Lasso","1","1","52.468665081623"
"4 15","0.246621207433047","RF","4","9","46.0790918115421"
"4 16","0.246621207433047","Lasso","3","5","58.1823074005856"
"4 16","0.246621207433047","Relaxed Lasso","3","5","58.1443052605158"
"4 16","0.246621207433047","RF","2","2","49.877522262286"
"4 17","0.246621207433047","Lasso","3","17","62.2790823980563"
"4 17","0.246621207433047","Relaxed Lasso","3","15","58.537576595932"
"4 17","0.246621207433047","RF","3","3","50.270242360825"
"4 18","0.246621207433047","Lasso","4","9","70.2742707077848"
"4 18","0.246621207433047","Relaxed Lasso","4","8","65.7321065924995"
"4 18","0.246621207433047","RF","3","7","54.3654765801617"
"4 19","0.246621207433047","Lasso","3","6","57.8435517450245"
"4 19","0.246621207433047","Relaxed Lasso","2","2","57.9922647154392"
"4 19","0.246621207433047","RF","3","8","46.6869876799079"
"4 20","0.246621207433047","Lasso","5","11","72.3546691711921"
"4 20","0.246621207433047","Relaxed Lasso","5","9","72.4673983070681"
"4 20","0.246621207433047","RF","3","8","58.0514616457445"
"4 21","0.246621207433047","Lasso","4","8","45.0072708300523"
"4 21","0.246621207433047","Relaxed Lasso","4","5","45.0247482552385"
"4 21","0.246621207433047","RF","4","5","36.3154275197787"
"4 22","0.246621207433047","Lasso","4","10","58.1176312901315"
"4 22","0.246621207433047","Relaxed Lasso","3","3","54.7058293248376"
"4 22","0.246621207433047","RF","3","4","46.5876039098157"
"4 23","0.246621207433047","Lasso","2","2","70.7253195751658"
"4 23","0.246621207433047","Relaxed Lasso","2","2","70.6803631049033"
"4 23","0.246621207433047","RF","2","5","59.9418295299638"
"4 24","0.246621207433047","Lasso","3","12","69.296487723377"
"4 24","0.246621207433047","Relaxed Lasso","2","3","65.7154178423078"
"4 24","0.246621207433047","RF","2","4","52.1341877975176"
"4 25","0.246621207433047","Lasso","3","15","39.9432124439032"
"4 25","0.246621207433047","Relaxed Lasso","1","1","39.7975409350052"
"4 25","0.246621207433047","RF","3","7","33.9115575740823"
"4 26","0.246621207433047","Lasso","4","16","56.7187033471319"
"4 26","0.246621207433047","Relaxed Lasso","1","1","53.717379261106"
"4 26","0.246621207433047","RF","2","9","40.2064574145816"
"4 27","0.246621207433047","Lasso","4","5","58.1615215270254"
"4 27","0.246621207433047","Relaxed Lasso","2","2","58.1668542415301"
"4 27","0.246621207433047","RF","1","5","43.2787326656121"
"4 28","0.246621207433047","Lasso","3","4","58.768575329086"
"4 28","0.246621207433047","Relaxed Lasso","3","4","59.6086449741"
"4 28","0.246621207433047","RF","2","6","48.2755601264029"
"4 29","0.246621207433047","Lasso","3","3","64.4630084504574"
"4 29","0.246621207433047","Relaxed Lasso","2","2","65.4836697764819"
"4 29","0.246621207433047","RF","3","7","51.0086245411684"
"4 30","0.246621207433047","Lasso","0","0","51.4490451931415"
"4 30","0.246621207433047","Relaxed Lasso","4","8","51.1943262573184"
"4 30","0.246621207433047","RF","4","5","43.3381953855569"
"4 31","0.246621207433047","Lasso","3","3","54.6198735007463"
"4 31","0.246621207433047","Relaxed Lasso","1","1","55.8165297281647"
"4 31","0.246621207433047","RF","3","5","45.1747917088627"
"4 32","0.246621207433047","Lasso","2","10","57.6296138301882"
"4 32","0.246621207433047","Relaxed Lasso","0","0","57.6971615453449"
"4 32","0.246621207433047","RF","2","5","47.3206900639996"
"4 33","0.246621207433047","Lasso","3","3","54.875393693463"
"4 33","0.246621207433047","Relaxed Lasso","2","2","54.6301234592062"
"4 33","0.246621207433047","RF","5","7","41.6086243231052"
"4 34","0.246621207433047","Lasso","3","7","64.5214154314406"
"4 34","0.246621207433047","Relaxed Lasso","3","4","64.5175799592346"
"4 34","0.246621207433047","RF","3","4","47.3377442479242"
"4 35","0.246621207433047","Lasso","3","4","58.2985636327543"
"4 35","0.246621207433047","Relaxed Lasso","1","1","58.1871501406818"
"4 35","0.246621207433047","RF","2","6","44.8734475719338"
"4 36","0.246621207433047","Lasso","3","9","49.293572554416"
"4 36","0.246621207433047","Relaxed Lasso","0","0","50.2322547436376"
"4 36","0.246621207433047","RF","2","5","41.1611538093727"
"4 37","0.246621207433047","Lasso","2","2","51.8487421414811"
"4 37","0.246621207433047","Relaxed Lasso","4","17","51.7408657549841"
"4 37","0.246621207433047","RF","2","3","41.4784143084888"
"4 38","0.246621207433047","Lasso","4","9","46.6015074822695"
"4 38","0.246621207433047","Relaxed Lasso","3","6","46.7766204689791"
"4 38","0.246621207433047","RF","4","8","34.0143093806353"
"4 39","0.246621207433047","Lasso","3","6","55.7286490629453"
"4 39","0.246621207433047","Relaxed Lasso","3","4","57.4628879596454"
"4 39","0.246621207433047","RF","3","7","48.7827708715531"
"4 40","0.246621207433047","Lasso","0","0","46.0154884618199"
"4 40","0.246621207433047","Relaxed Lasso","0","0","46.4878722046465"
"4 40","0.246621207433047","RF","2","5","38.1332090527818"
"4 41","0.246621207433047","Lasso","3","7","63.1592371131435"
"4 41","0.246621207433047","Relaxed Lasso","3","3","62.0572431541682"
"4 41","0.246621207433047","RF","3","5","52.4871735304025"
"4 42","0.246621207433047","Lasso","2","6","56.3196336177256"
"4 42","0.246621207433047","Relaxed Lasso","2","3","49.0499175104606"
"4 42","0.246621207433047","RF","3","9","40.0248992833434"
"4 43","0.246621207433047","Lasso","1","1","37.3816777168585"
"4 43","0.246621207433047","Relaxed Lasso","4","10","37.1037456325563"
"4 43","0.246621207433047","RF","3","7","27.6799757530039"
"4 44","0.246621207433047","Lasso","4","9","46.1790285497676"
"4 44","0.246621207433047","Relaxed Lasso","3","4","46.1668740765721"
"4 44","0.246621207433047","RF","4","5","41.2145906703805"
"4 45","0.246621207433047","Lasso","3","16","38.1224029105315"
"4 45","0.246621207433047","Relaxed Lasso","2","2","40.6662821519103"
"4 45","0.246621207433047","RF","3","5","30.2352815739407"
"4 46","0.246621207433047","Lasso","4","4","54.7165383005974"
"4 46","0.246621207433047","Relaxed Lasso","2","2","55.5193907767296"
"4 46","0.246621207433047","RF","3","3","41.0124713108176"
"4 47","0.246621207433047","Lasso","5","7","44.3798711873741"
"4 47","0.246621207433047","Relaxed Lasso","4","4","44.4243946464194"
"4 47","0.246621207433047","RF","4","6","37.0361680888073"
"4 48","0.246621207433047","Lasso","4","6","51.7909288440772"
"4 48","0.246621207433047","Relaxed Lasso","3","3","48.6823595871294"
"4 48","0.246621207433047","RF","4","5","38.6028740810759"
"4 49","0.246621207433047","Lasso","3","6","50.486584210892"
"4 49","0.246621207433047","Relaxed Lasso","3","5","50.1569648521396"
"4 49","0.246621207433047","RF","2","6","36.1414324890545"
"4 50","0.246621207433047","Lasso","4","5","46.6186661280723"
"4 50","0.246621207433047","Relaxed Lasso","4","5","46.5364570020975"
"4 50","0.246621207433047","RF","4","5","35.8787271599642"
"4 51","0.246621207433047","Lasso","5","16","39.3105027872379"
"4 51","0.246621207433047","Relaxed Lasso","5","10","44.4080086382685"
"4 51","0.246621207433047","RF","4","8","32.3785918353367"
"4 52","0.246621207433047","Lasso","4","10","53.2091111451949"
"4 52","0.246621207433047","Relaxed Lasso","3","4","52.7162032817464"
"4 52","0.246621207433047","RF","2","6","37.5511367057593"
"4 53","0.246621207433047","Lasso","1","2","58.5410641946571"
"4 53","0.246621207433047","Relaxed Lasso","1","2","58.4029800991836"
"4 53","0.246621207433047","RF","1","4","47.8884120934602"
"4 54","0.246621207433047","Lasso","5","17","36.9924374365156"
"4 54","0.246621207433047","Relaxed Lasso","4","7","35.1482557145064"
"4 54","0.246621207433047","RF","3","6","27.3211863062551"
"4 55","0.246621207433047","Lasso","2","22","58.8489701013612"
"4 55","0.246621207433047","Relaxed Lasso","2","15","59.2311617431289"
"4 55","0.246621207433047","RF","2","6","46.2173092251422"
"4 56","0.246621207433047","Lasso","5","13","50.0377403154428"
"4 56","0.246621207433047","Relaxed Lasso","5","5","50.253278786296"
"4 56","0.246621207433047","RF","4","7","36.1262990169387"
"4 57","0.246621207433047","Lasso","3","9","57.7208327411313"
"4 57","0.246621207433047","Relaxed Lasso","3","18","55.0750347766403"
"4 57","0.246621207433047","RF","2","2","50.3478810909853"
"4 58","0.246621207433047","Lasso","2","2","63.1772026661206"
"4 58","0.246621207433047","Relaxed Lasso","1","1","63.29775526209"
"4 58","0.246621207433047","RF","2","3","51.7735392406332"
"4 59","0.246621207433047","Lasso","5","31","65.0700599709284"
"4 59","0.246621207433047","Relaxed Lasso","2","2","64.1099503071145"
"4 59","0.246621207433047","RF","4","8","49.5214543930861"
"4 60","0.246621207433047","Lasso","3","10","63.1432704644817"
"4 60","0.246621207433047","Relaxed Lasso","3","3","61.4652542239235"
"4 60","0.246621207433047","RF","2","5","54.3050731419593"
"4 61","0.246621207433047","Lasso","4","7","52.2993038831391"
"4 61","0.246621207433047","Relaxed Lasso","0","0","52.4380150597994"
"4 61","0.246621207433047","RF","3","6","47.0486188241671"
"4 62","0.246621207433047","Lasso","4","5","64.5590525772469"
"4 62","0.246621207433047","Relaxed Lasso","4","4","64.4774762259212"
"4 62","0.246621207433047","RF","2","4","51.5403669698072"
"4 63","0.246621207433047","Lasso","3","5","48.1031479482893"
"4 63","0.246621207433047","Relaxed Lasso","3","4","48.2246200178894"
"4 63","0.246621207433047","RF","4","7","35.8698902528851"
"4 64","0.246621207433047","Lasso","5","19","43.8259076487097"
"4 64","0.246621207433047","Relaxed Lasso","1","1","43.9907740166988"
"4 64","0.246621207433047","RF","3","5","36.5531022733071"
"4 65","0.246621207433047","Lasso","2","3","41.2635350162039"
"4 65","0.246621207433047","Relaxed Lasso","1","1","42.0021682653798"
"4 65","0.246621207433047","RF","2","4","36.313471038778"
"4 66","0.246621207433047","Lasso","4","6","55.0214335906957"
"4 66","0.246621207433047","Relaxed Lasso","2","2","55.0953271212105"
"4 66","0.246621207433047","RF","2","4","44.1733410414871"
"4 67","0.246621207433047","Lasso","4","10","49.5304877221854"
"4 67","0.246621207433047","Relaxed Lasso","4","15","47.6517920441427"
"4 67","0.246621207433047","RF","3","9","38.6205850462769"
"4 68","0.246621207433047","Lasso","3","10","36.3771197522638"
"4 68","0.246621207433047","Relaxed Lasso","1","3","37.0291137491933"
"4 68","0.246621207433047","RF","3","6","30.3592877428986"
"4 69","0.246621207433047","Lasso","5","9","47.5206924469576"
"4 69","0.246621207433047","Relaxed Lasso","2","3","48.9035559284756"
"4 69","0.246621207433047","RF","4","5","34.4514105689382"
"4 70","0.246621207433047","Lasso","5","11","59.3579485283162"
"4 70","0.246621207433047","Relaxed Lasso","5","9","51.2985169450345"
"4 70","0.246621207433047","RF","5","7","45.4985068031487"
"4 71","0.246621207433047","Lasso","3","4","46.7927196998456"
"4 71","0.246621207433047","Relaxed Lasso","3","4","47.0230632065339"
"4 71","0.246621207433047","RF","3","6","40.5243450850544"
"4 72","0.246621207433047","Lasso","4","17","54.2276260706554"
"4 72","0.246621207433047","Relaxed Lasso","4","17","52.8492850235971"
"4 72","0.246621207433047","RF","2","5","42.4119354818856"
"4 73","0.246621207433047","Lasso","4","7","61.1142911239113"
"4 73","0.246621207433047","Relaxed Lasso","3","3","59.5370421841579"
"4 73","0.246621207433047","RF","5","9","45.4685462997164"
"4 74","0.246621207433047","Lasso","3","8","57.9018870449006"
"4 74","0.246621207433047","Relaxed Lasso","3","7","59.2414769672341"
"4 74","0.246621207433047","RF","3","4","48.4446160836363"
"4 75","0.246621207433047","Lasso","3","19","57.0229570832054"
"4 75","0.246621207433047","Relaxed Lasso","3","15","56.9533726012123"
"4 75","0.246621207433047","RF","1","7","42.8249636646943"
"4 76","0.246621207433047","Lasso","5","14","60.6795321485638"
"4 76","0.246621207433047","Relaxed Lasso","3","3","63.7366945879132"
"4 76","0.246621207433047","RF","3","7","46.8125623998754"
"4 77","0.246621207433047","Lasso","3","3","44.3354293703655"
"4 77","0.246621207433047","Relaxed Lasso","2","2","43.4298454897032"
"4 77","0.246621207433047","RF","4","4","37.1980830871675"
"4 78","0.246621207433047","Lasso","3","3","47.0658617446603"
"4 78","0.246621207433047","Relaxed Lasso","3","3","47.1843665712056"
"4 78","0.246621207433047","RF","0","0","Inf"
"4 79","0.246621207433047","Lasso","5","7","55.2560792876548"
"4 79","0.246621207433047","Relaxed Lasso","5","6","54.6779194620328"
"4 79","0.246621207433047","RF","4","8","39.319908043512"
"4 80","0.246621207433047","Lasso","2","3","41.2442598206982"
"4 80","0.246621207433047","Relaxed Lasso","1","1","41.5166686015258"
"4 80","0.246621207433047","RF","3","6","35.4442927783336"
"4 81","0.246621207433047","Lasso","3","17","48.0969347235685"
"4 81","0.246621207433047","Relaxed Lasso","3","3","48.6089154240538"
"4 81","0.246621207433047","RF","2","5","38.252584524912"
"4 82","0.246621207433047","Lasso","3","3","45.1591232970328"
"4 82","0.246621207433047","Relaxed Lasso","3","3","45.0465899348722"
"4 82","0.246621207433047","RF","3","6","37.3986524355354"
"4 83","0.246621207433047","Lasso","3","7","59.922462482996"
"4 83","0.246621207433047","Relaxed Lasso","1","1","63.1455474080326"
"4 83","0.246621207433047","RF","3","9","44.9936505662077"
"4 84","0.246621207433047","Lasso","3","3","52.9566407319219"
"4 84","0.246621207433047","Relaxed Lasso","3","3","53.3389182940783"
"4 84","0.246621207433047","RF","2","6","39.9080597219081"
"4 85","0.246621207433047","Lasso","4","6","62.4080387626673"
"4 85","0.246621207433047","Relaxed Lasso","4","5","59.2624205249719"
"4 85","0.246621207433047","RF","4","5","52.6002541124282"
"4 86","0.246621207433047","Lasso","3","8","55.2517073340122"
"4 86","0.246621207433047","Relaxed Lasso","3","8","60.9129188007613"
"4 86","0.246621207433047","RF","2","4","48.1928697717032"
"4 87","0.246621207433047","Lasso","4","16","62.1389704860315"
"4 87","0.246621207433047","Relaxed Lasso","3","8","64.7622455506057"
"4 87","0.246621207433047","RF","3","6","53.06598297167"
"4 88","0.246621207433047","Lasso","3","8","43.6929418627949"
"4 88","0.246621207433047","Relaxed Lasso","4","10","43.70633163415"
"4 88","0.246621207433047","RF","4","9","34.3223031249635"
"4 89","0.246621207433047","Lasso","0","0","55.6966315291682"
"4 89","0.246621207433047","Relaxed Lasso","3","11","55.4281633269121"
"4 89","0.246621207433047","RF","1","5","40.5075954143421"
"4 90","0.246621207433047","Lasso","1","1","42.6472727230686"
"4 90","0.246621207433047","Relaxed Lasso","1","1","42.5605171716006"
"4 90","0.246621207433047","RF","1","3","33.2235432263613"
"4 91","0.246621207433047","Lasso","0","0","53.2728172361433"
"4 91","0.246621207433047","Relaxed Lasso","0","0","52.9757012316559"
"4 91","0.246621207433047","RF","2","4","47.0140414222076"
"4 92","0.246621207433047","Lasso","3","7","55.8755362439772"
"4 92","0.246621207433047","Relaxed Lasso","3","5","53.9912535785723"
"4 92","0.246621207433047","RF","3","10","41.9360222775166"
"4 93","0.246621207433047","Lasso","4","5","52.3312936016096"
"4 93","0.246621207433047","Relaxed Lasso","3","3","53.0415334311581"
"4 93","0.246621207433047","RF","3","5","41.8518858564671"
"4 94","0.246621207433047","Lasso","3","3","55.8927680771319"
"4 94","0.246621207433047","Relaxed Lasso","1","1","55.8107929954348"
"4 94","0.246621207433047","RF","4","9","43.5529527213831"
"4 95","0.246621207433047","Lasso","4","14","61.2636841038151"
"4 95","0.246621207433047","Relaxed Lasso","1","1","61.9135882787977"
"4 95","0.246621207433047","RF","2","5","46.733301197104"
"4 96","0.246621207433047","Lasso","4","6","47.1092711202111"
"4 96","0.246621207433047","Relaxed Lasso","2","2","48.2877271949537"
"4 96","0.246621207433047","RF","2","2","33.0246447587774"
"4 97","0.246621207433047","Lasso","5","14","51.040195771708"
"4 97","0.246621207433047","Relaxed Lasso","5","12","53.2204244075031"
"4 97","0.246621207433047","RF","3","4","41.3073230897848"
"4 98","0.246621207433047","Lasso","3","5","50.9167541431994"
"4 98","0.246621207433047","Relaxed Lasso","1","2","50.9771329750251"
"4 98","0.246621207433047","RF","1","5","42.4089272260087"
"4 99","0.246621207433047","Lasso","2","4","44.3503091013898"
"4 99","0.246621207433047","Relaxed Lasso","2","3","44.9215069841249"
"4 99","0.246621207433047","RF","2","4","38.6620022514598"
"4 100","0.246621207433047","Lasso","3","8","59.0508060246774"
"4 100","0.246621207433047","Relaxed Lasso","3","3","59.5396660535411"
"4 100","0.246621207433047","RF","4","7","48.6676684143346"
"5 1","0.419807852829051","Lasso","3","5","29.8231947880807"
"5 1","0.419807852829051","Relaxed Lasso","1","1","30.960040278972"
"5 1","0.419807852829051","RF","0","0","Inf"
"5 2","0.419807852829051","Lasso","4","7","37.5788971109482"
"5 2","0.419807852829051","Relaxed Lasso","1","1","37.5610657749955"
"5 2","0.419807852829051","RF","3","4","31.3251218075161"
"5 3","0.419807852829051","Lasso","4","6","39.1160949676264"
"5 3","0.419807852829051","Relaxed Lasso","4","5","36.9990141876679"
"5 3","0.419807852829051","RF","2","2","29.8593318697386"
"5 4","0.419807852829051","Lasso","5","21","22.7466712676266"
"5 4","0.419807852829051","Relaxed Lasso","4","4","24.2680832656454"
