"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"3 59","0.14488061513347","Lasso","3","6","32.7777618442107"
"3 59","0.14488061513347","Relaxed Lasso","3","4","34.2819332132607"
"3 59","0.14488061513347","RF","2","4","26.4215368733424"
"3 60","0.14488061513347","Lasso","0","1","46.3304474053693"
"3 60","0.14488061513347","Relaxed Lasso","0","1","46.610783962051"
"3 60","0.14488061513347","RF","1","5","39.2248767717788"
"3 61","0.14488061513347","Lasso","0","0","34.090372830731"
"3 61","0.14488061513347","Relaxed Lasso","0","0","33.6327783015848"
"3 61","0.14488061513347","RF","4","5","31.3415663629644"
"3 62","0.14488061513347","Lasso","3","13","34.0949484741632"
"3 62","0.14488061513347","Relaxed Lasso","2","6","33.026778181317"
"3 62","0.14488061513347","RF","2","7","23.2233342952793"
"3 63","0.14488061513347","Lasso","0","0","31.0386585913874"
"3 63","0.14488061513347","Relaxed Lasso","0","0","30.8597089277948"
"3 63","0.14488061513347","RF","1","5","25.548227024223"
"3 64","0.14488061513347","Lasso","3","16","38.117066214474"
"3 64","0.14488061513347","Relaxed Lasso","2","3","38.4589958877078"
"3 64","0.14488061513347","RF","2","4","28.0501362456625"
"3 65","0.14488061513347","Lasso","0","1","25.7358361351408"
"3 65","0.14488061513347","Relaxed Lasso","0","2","25.7244013290281"
"3 65","0.14488061513347","RF","0","6","22.2436639964099"
"3 66","0.14488061513347","Lasso","3","7","43.0888397978322"
"3 66","0.14488061513347","Relaxed Lasso","1","1","43.0285392692375"
"3 66","0.14488061513347","RF","2","5","36.6480742993426"
"3 67","0.14488061513347","Lasso","0","0","41.8614182746917"
"3 67","0.14488061513347","Relaxed Lasso","0","0","42.4179165813085"
"3 67","0.14488061513347","RF","2","5","34.9750559183842"
"3 68","0.14488061513347","Lasso","4","14","48.9547941163954"
"3 68","0.14488061513347","Relaxed Lasso","5","27","48.7089774345294"
"3 68","0.14488061513347","RF","2","5","37.2146407710774"
"3 69","0.14488061513347","Lasso","4","7","42.8863244789945"
"3 69","0.14488061513347","Relaxed Lasso","4","7","42.2761656690122"
"3 69","0.14488061513347","RF","2","4","38.6223754357801"
"3 70","0.14488061513347","Lasso","2","6","44.6659481230184"
"3 70","0.14488061513347","Relaxed Lasso","2","3","44.337173565462"
"3 70","0.14488061513347","RF","2","3","35.8851802771647"
"3 71","0.14488061513347","Lasso","5","30","53.8937977533552"
"3 71","0.14488061513347","Relaxed Lasso","5","28","53.9802811979443"
"3 71","0.14488061513347","RF","1","4","48.0963663578801"
"3 72","0.14488061513347","Lasso","0","0","36.1717558711427"
"3 72","0.14488061513347","Relaxed Lasso","0","0","35.9637409795584"
"3 72","0.14488061513347","RF","1","5","30.5848620484638"
"3 73","0.14488061513347","Lasso","2","6","39.3430599703916"
"3 73","0.14488061513347","Relaxed Lasso","2","5","37.9194490088477"
"3 73","0.14488061513347","RF","1","8","28.8236578733703"
"3 74","0.14488061513347","Lasso","3","6","38.3446200151573"
"3 74","0.14488061513347","Relaxed Lasso","3","4","39.8249399752164"
"3 74","0.14488061513347","RF","3","7","29.5237618689351"
"3 75","0.14488061513347","Lasso","0","0","40.0318391466485"
"3 75","0.14488061513347","Relaxed Lasso","0","0","39.9031848266481"
"3 75","0.14488061513347","RF","1","3","28.9858765839411"
"3 76","0.14488061513347","Lasso","0","1","33.8204094929004"
"3 76","0.14488061513347","Relaxed Lasso","3","8","33.5613737749824"
"3 76","0.14488061513347","RF","2","5","29.2381349802854"
"3 77","0.14488061513347","Lasso","1","7","38.6563316594042"
"3 77","0.14488061513347","Relaxed Lasso","1","6","38.5083001886303"
"3 77","0.14488061513347","RF","3","6","27.9282037150258"
"3 78","0.14488061513347","Lasso","5","18","40.6275428786337"
"3 78","0.14488061513347","Relaxed Lasso","5","18","40.1280066785002"
"3 78","0.14488061513347","RF","1","5","33.6921528082284"
"3 79","0.14488061513347","Lasso","0","0","38.1060508296438"
"3 79","0.14488061513347","Relaxed Lasso","3","12","38.0813848982116"
"3 79","0.14488061513347","RF","3","8","30.739611987697"
"3 80","0.14488061513347","Lasso","3","7","36.7243738833148"
"3 80","0.14488061513347","Relaxed Lasso","3","5","36.5951669823342"
"3 80","0.14488061513347","RF","3","8","28.2403392812664"
"3 81","0.14488061513347","Lasso","1","1","34.2962011217539"
"3 81","0.14488061513347","Relaxed Lasso","1","1","34.3106968558884"
"3 81","0.14488061513347","RF","2","5","28.4108462447482"
"3 82","0.14488061513347","Lasso","4","6","47.027727506685"
"3 82","0.14488061513347","Relaxed Lasso","4","6","46.9115083067719"
"3 82","0.14488061513347","RF","3","6","38.2946649248546"
"3 83","0.14488061513347","Lasso","2","7","40.0348915101373"
"3 83","0.14488061513347","Relaxed Lasso","2","4","39.9566964563542"
"3 83","0.14488061513347","RF","0","0","Inf"
"3 84","0.14488061513347","Lasso","2","10","27.6349880593269"
"3 84","0.14488061513347","Relaxed Lasso","2","9","27.7377734952457"
"3 84","0.14488061513347","RF","1","8","24.0064221242602"
"3 85","0.14488061513347","Lasso","4","12","33.5634076874234"
"3 85","0.14488061513347","Relaxed Lasso","3","6","31.3461987431936"
"3 85","0.14488061513347","RF","3","6","23.4929015786746"
"3 86","0.14488061513347","Lasso","0","0","34.6804717885606"
"3 86","0.14488061513347","Relaxed Lasso","0","0","34.4622798556724"
"3 86","0.14488061513347","RF","2","6","32.2770013877677"
"3 87","0.14488061513347","Lasso","0","0","41.2988516424526"
"3 87","0.14488061513347","Relaxed Lasso","0","0","41.6895877553027"
"3 87","0.14488061513347","RF","1","5","34.1774607881976"
"3 88","0.14488061513347","Lasso","4","14","37.4962446861196"
"3 88","0.14488061513347","Relaxed Lasso","1","1","37.3302630440721"
"3 88","0.14488061513347","RF","2","5","30.0563768345615"
"3 89","0.14488061513347","Lasso","1","14","36.8375215475044"
"3 89","0.14488061513347","Relaxed Lasso","1","12","36.2367591131028"
"3 89","0.14488061513347","RF","1","6","31.4662476188525"
"3 90","0.14488061513347","Lasso","0","0","38.2751955558354"
"3 90","0.14488061513347","Relaxed Lasso","0","0","38.3814920349474"
"3 90","0.14488061513347","RF","2","5","31.949058579401"
"3 91","0.14488061513347","Lasso","5","29","37.3578299117456"
"3 91","0.14488061513347","Relaxed Lasso","5","25","38.1839045953577"
"3 91","0.14488061513347","RF","1","4","34.1851415999024"
"3 92","0.14488061513347","Lasso","3","16","35.1418828941133"
"3 92","0.14488061513347","Relaxed Lasso","3","8","36.5140340090372"
"3 92","0.14488061513347","RF","2","6","31.3465793246591"
"3 93","0.14488061513347","Lasso","2","5","39.7887303657325"
"3 93","0.14488061513347","Relaxed Lasso","2","5","39.8129255434615"
"3 93","0.14488061513347","RF","2","5","34.3552159210244"
"3 94","0.14488061513347","Lasso","4","10","38.895786480064"
"3 94","0.14488061513347","Relaxed Lasso","2","3","39.2906752932326"
"3 94","0.14488061513347","RF","3","6","29.4309495365657"
"3 95","0.14488061513347","Lasso","1","2","43.3826726401724"
"3 95","0.14488061513347","Relaxed Lasso","1","1","43.3962440510329"
"3 95","0.14488061513347","RF","2","5","33.6894431443074"
"3 96","0.14488061513347","Lasso","0","0","49.1693523218179"
"3 96","0.14488061513347","Relaxed Lasso","0","0","49.1397048775342"
"3 96","0.14488061513347","RF","2","5","41.1025022284756"
"3 97","0.14488061513347","Lasso","0","3","41.4255590426133"
"3 97","0.14488061513347","Relaxed Lasso","1","11","41.6564179077851"
"3 97","0.14488061513347","RF","1","5","33.6885882517782"
"3 98","0.14488061513347","Lasso","0","0","48.9104903806297"
"3 98","0.14488061513347","Relaxed Lasso","0","0","49.1259665504697"
"3 98","0.14488061513347","RF","0","0","Inf"
"3 99","0.14488061513347","Lasso","1","8","35.9159346572768"
"3 99","0.14488061513347","Relaxed Lasso","1","5","35.9721741231225"
"3 99","0.14488061513347","RF","2","7","27.3582812143416"
"3 100","0.14488061513347","Lasso","3","9","31.9230355915569"
"3 100","0.14488061513347","Relaxed Lasso","3","7","31.5897114107594"
"3 100","0.14488061513347","RF","1","8","26.4685322756082"
"4 1","0.246621207433047","Lasso","3","5","27.0277424174408"
"4 1","0.246621207433047","Relaxed Lasso","0","0","26.928946554023"
"4 1","0.246621207433047","RF","1","6","21.4147320660089"
"4 2","0.246621207433047","Lasso","5","21","26.0374010478811"
"4 2","0.246621207433047","Relaxed Lasso","4","7","26.0027155761185"
"4 2","0.246621207433047","RF","1","4","22.9142025590685"
"4 3","0.246621207433047","Lasso","2","7","25.1185001668774"
"4 3","0.246621207433047","Relaxed Lasso","2","6","25.23981590428"
"4 3","0.246621207433047","RF","2","4","22.0250143428239"
"4 4","0.246621207433047","Lasso","1","1","27.2470008170026"
"4 4","0.246621207433047","Relaxed Lasso","1","1","27.341554150494"
"4 4","0.246621207433047","RF","0","0","Inf"
"4 5","0.246621207433047","Lasso","3","13","24.4900217341216"
"4 5","0.246621207433047","Relaxed Lasso","3","12","24.4325519276289"
"4 5","0.246621207433047","RF","2","7","16.5637409430611"
"4 6","0.246621207433047","Lasso","3","8","24.8900820209664"
"4 6","0.246621207433047","Relaxed Lasso","1","1","25.0471984570087"
"4 6","0.246621207433047","RF","2","4","19.4876371643772"
"4 7","0.246621207433047","Lasso","2","3","24.3432240970698"
"4 7","0.246621207433047","Relaxed Lasso","2","3","24.4761092574811"
"4 7","0.246621207433047","RF","2","5","22.4426492270248"
"4 8","0.246621207433047","Lasso","3","13","27.4189212413003"
"4 8","0.246621207433047","Relaxed Lasso","2","12","27.4527217467463"
"4 8","0.246621207433047","RF","1","5","22.7948899112391"
"4 9","0.246621207433047","Lasso","3","7","19.586435025977"
"4 9","0.246621207433047","Relaxed Lasso","2","5","19.5772867565781"
"4 9","0.246621207433047","RF","2","5","17.3050905494945"
"4 10","0.246621207433047","Lasso","0","0","24.7542018073932"
"4 10","0.246621207433047","Relaxed Lasso","0","0","24.7301749330687"
"4 10","0.246621207433047","RF","0","5","21.8897940373214"
"4 11","0.246621207433047","Lasso","3","6","21.8445729515671"
"4 11","0.246621207433047","Relaxed Lasso","2","5","21.8928290489845"
"4 11","0.246621207433047","RF","2","4","17.6329540635159"
"4 12","0.246621207433047","Lasso","2","13","25.1282895890209"
"4 12","0.246621207433047","Relaxed Lasso","2","15","25.1467093249367"
"4 12","0.246621207433047","RF","0","4","24.0109175077003"
"4 13","0.246621207433047","Lasso","4","11","24.6722845641942"
"4 13","0.246621207433047","Relaxed Lasso","2","3","25.3812609156866"
"4 13","0.246621207433047","RF","3","6","20.8844632534688"
"4 14","0.246621207433047","Lasso","5","28","16.3522728009873"
"4 14","0.246621207433047","Relaxed Lasso","5","28","17.7705848894682"
"4 14","0.246621207433047","RF","3","7","15.5682037453449"
"4 15","0.246621207433047","Lasso","3","9","21.0358416280557"
"4 15","0.246621207433047","Relaxed Lasso","1","3","21.141038875534"
"4 15","0.246621207433047","RF","1","4","16.2466857133461"
"4 16","0.246621207433047","Lasso","1","3","23.5148512549475"
"4 16","0.246621207433047","Relaxed Lasso","4","29","23.6119970807572"
"4 16","0.246621207433047","RF","1","6","17.7133042013412"
"4 17","0.246621207433047","Lasso","0","0","24.7259957784712"
"4 17","0.246621207433047","Relaxed Lasso","3","6","24.5411648525103"
"4 17","0.246621207433047","RF","1","4","20.2427803776644"
"4 18","0.246621207433047","Lasso","3","10","25.2648990503968"
"4 18","0.246621207433047","Relaxed Lasso","2","2","26.2403811544354"
"4 18","0.246621207433047","RF","2","3","19.6802177027051"
"4 19","0.246621207433047","Lasso","0","0","20.1904064290221"
"4 19","0.246621207433047","Relaxed Lasso","3","20","20.1764270997917"
"4 19","0.246621207433047","RF","2","6","15.0132507159149"
"4 20","0.246621207433047","Lasso","5","21","25.16027526893"
"4 20","0.246621207433047","Relaxed Lasso","5","17","25.0171190311889"
"4 20","0.246621207433047","RF","0","3","20.4235860683345"
"4 21","0.246621207433047","Lasso","4","15","27.0134555131808"
"4 21","0.246621207433047","Relaxed Lasso","4","20","27.2160196900126"
"4 21","0.246621207433047","RF","2","6","19.2006934832111"
"4 22","0.246621207433047","Lasso","0","0","29.6043931577551"
"4 22","0.246621207433047","Relaxed Lasso","4","9","29.9563489945368"
"4 22","0.246621207433047","RF","2","5","25.7431477222943"
"4 23","0.246621207433047","Lasso","5","21","22.3227325550044"
"4 23","0.246621207433047","Relaxed Lasso","4","7","23.6646310069595"
"4 23","0.246621207433047","RF","3","3","17.5770160083294"
"4 24","0.246621207433047","Lasso","2","3","19.4181792056404"
"4 24","0.246621207433047","Relaxed Lasso","1","1","19.1553900390243"
"4 24","0.246621207433047","RF","3","7","14.7928224024151"
"4 25","0.246621207433047","Lasso","0","0","24.2831886275175"
"4 25","0.246621207433047","Relaxed Lasso","0","0","24.2496025675919"
"4 25","0.246621207433047","RF","2","5","22.2833826036394"
"4 26","0.246621207433047","Lasso","0","0","22.2313451759394"
"4 26","0.246621207433047","Relaxed Lasso","0","0","22.1878344736363"
"4 26","0.246621207433047","RF","3","4","19.6621101988045"
"4 27","0.246621207433047","Lasso","2","6","20.1360073128393"
"4 27","0.246621207433047","Relaxed Lasso","2","3","19.487985462609"
"4 27","0.246621207433047","RF","2","5","15.8849557009018"
"4 28","0.246621207433047","Lasso","4","31","22.0494921747131"
"4 28","0.246621207433047","Relaxed Lasso","4","24","21.511848692963"
"4 28","0.246621207433047","RF","2","5","19.0282541995785"
"4 29","0.246621207433047","Lasso","3","7","26.2475060689358"
"4 29","0.246621207433047","Relaxed Lasso","3","4","24.6804252115939"
"4 29","0.246621207433047","RF","2","5","21.6110835727411"
"4 30","0.246621207433047","Lasso","1","3","21.9277268188152"
"4 30","0.246621207433047","Relaxed Lasso","1","2","22.0310372401931"
"4 30","0.246621207433047","RF","1","5","18.9465965666964"
"4 31","0.246621207433047","Lasso","4","9","30.6589762673577"
"4 31","0.246621207433047","Relaxed Lasso","2","3","31.7041771481051"
"4 31","0.246621207433047","RF","2","4","23.6499624662507"
"4 32","0.246621207433047","Lasso","2","2","21.3622740695074"
"4 32","0.246621207433047","Relaxed Lasso","2","2","21.2769283896003"
"4 32","0.246621207433047","RF","2","8","18.4087889171004"
"4 33","0.246621207433047","Lasso","4","9","25.1646636840187"
"4 33","0.246621207433047","Relaxed Lasso","3","3","25.7667358373631"
"4 33","0.246621207433047","RF","3","5","20.0555833500571"
"4 34","0.246621207433047","Lasso","0","0","25.0553957954544"
"4 34","0.246621207433047","Relaxed Lasso","3","4","24.4233588924648"
"4 34","0.246621207433047","RF","3","5","19.4132111132444"
"4 35","0.246621207433047","Lasso","2","3","25.1657646494811"
"4 35","0.246621207433047","Relaxed Lasso","1","1","25.2491884425094"
"4 35","0.246621207433047","RF","2","6","17.0909468695749"
"4 36","0.246621207433047","Lasso","0","0","22.1583100001754"
"4 36","0.246621207433047","Relaxed Lasso","0","0","22.0688889391383"
"4 36","0.246621207433047","RF","0","5","17.4705048536485"
"4 37","0.246621207433047","Lasso","4","13","21.6076969221691"
"4 37","0.246621207433047","Relaxed Lasso","4","9","20.0270248031294"
"4 37","0.246621207433047","RF","2","6","15.8024679470664"
"4 38","0.246621207433047","Lasso","5","23","24.7496033353293"
"4 38","0.246621207433047","Relaxed Lasso","5","19","24.4175611865481"
"4 38","0.246621207433047","RF","4","6","21.9000685837542"
"4 39","0.246621207433047","Lasso","4","8","20.6896983285373"
"4 39","0.246621207433047","Relaxed Lasso","4","8","20.7865072620318"
"4 39","0.246621207433047","RF","2","7","15.8366994123233"
"4 40","0.246621207433047","Lasso","0","0","30.1105813248668"
"4 40","0.246621207433047","Relaxed Lasso","0","0","30.221781907237"
"4 40","0.246621207433047","RF","0","0","Inf"
"4 41","0.246621207433047","Lasso","4","8","23.9523266628978"
"4 41","0.246621207433047","Relaxed Lasso","3","4","24.0561084161592"
"4 41","0.246621207433047","RF","2","5","19.8293563312427"
"4 42","0.246621207433047","Lasso","4","11","26.2050755165037"
"4 42","0.246621207433047","Relaxed Lasso","5","16","26.0934504272797"
"4 42","0.246621207433047","RF","2","7","18.9088527271119"
"4 43","0.246621207433047","Lasso","5","17","17.8659340920837"
"4 43","0.246621207433047","Relaxed Lasso","5","14","18.5001276547978"
"4 43","0.246621207433047","RF","1","2","14.932424990971"
"4 44","0.246621207433047","Lasso","5","11","33.4197769590386"
"4 44","0.246621207433047","Relaxed Lasso","4","6","34.907256116795"
"4 44","0.246621207433047","RF","3","4","26.5240375556073"
"4 45","0.246621207433047","Lasso","5","29","17.9509825665045"
"4 45","0.246621207433047","Relaxed Lasso","3","3","16.7853134267858"
"4 45","0.246621207433047","RF","3","6","14.6290281452438"
"4 46","0.246621207433047","Lasso","1","1","24.6309225977303"
"4 46","0.246621207433047","Relaxed Lasso","1","1","24.9678588922921"
"4 46","0.246621207433047","RF","3","7","20.3873949760705"
"4 47","0.246621207433047","Lasso","5","16","26.9242879425018"
"4 47","0.246621207433047","Relaxed Lasso","2","2","26.7400458151734"
"4 47","0.246621207433047","RF","0","0","Inf"
"4 48","0.246621207433047","Lasso","5","13","30.2412268731288"
"4 48","0.246621207433047","Relaxed Lasso","5","5","31.0050446782592"
"4 48","0.246621207433047","RF","3","3","27.6262108493329"
"4 49","0.246621207433047","Lasso","2","5","31.8242718727151"
"4 49","0.246621207433047","Relaxed Lasso","2","5","31.9813581317856"
"4 49","0.246621207433047","RF","3","7","25.8671272197474"
"4 50","0.246621207433047","Lasso","4","9","23.6062294379177"
"4 50","0.246621207433047","Relaxed Lasso","3","4","23.6693625081094"
"4 50","0.246621207433047","RF","4","9","19.1392228297172"
"4 51","0.246621207433047","Lasso","4","10","19.9629455619917"
"4 51","0.246621207433047","Relaxed Lasso","4","5","18.1446885769483"
"4 51","0.246621207433047","RF","3","5","15.2036879300823"
"4 52","0.246621207433047","Lasso","3","14","23.7597115285153"
"4 52","0.246621207433047","Relaxed Lasso","1","1","23.8940309203957"
"4 52","0.246621207433047","RF","3","5","19.2346311740926"
"4 53","0.246621207433047","Lasso","3","13","20.0473291582038"
"4 53","0.246621207433047","Relaxed Lasso","3","10","20.9916501299242"
"4 53","0.246621207433047","RF","1","7","15.9958301411749"
"4 54","0.246621207433047","Lasso","3","20","29.2679125513476"
"4 54","0.246621207433047","Relaxed Lasso","3","6","29.5112362838787"
"4 54","0.246621207433047","RF","1","7","22.4337173785548"
"4 55","0.246621207433047","Lasso","4","11","29.3126136297679"
"4 55","0.246621207433047","Relaxed Lasso","2","5","27.653952544397"
"4 55","0.246621207433047","RF","2","6","23.5088246736318"
"4 56","0.246621207433047","Lasso","0","0","20.5585934534609"
"4 56","0.246621207433047","Relaxed Lasso","0","0","20.2767343432741"
"4 56","0.246621207433047","RF","2","5","17.4879871623523"
"4 57","0.246621207433047","Lasso","5","12","22.8358181239136"
"4 57","0.246621207433047","Relaxed Lasso","2","6","22.7516742950777"
"4 57","0.246621207433047","RF","3","6","19.0656875205132"
"4 58","0.246621207433047","Lasso","5","17","25.4466959650987"
"4 58","0.246621207433047","Relaxed Lasso","5","18","25.5229661050035"
"4 58","0.246621207433047","RF","4","8","21.3208048461816"
"4 59","0.246621207433047","Lasso","4","15","27.497631963981"
"4 59","0.246621207433047","Relaxed Lasso","3","8","27.4950576178839"
"4 59","0.246621207433047","RF","2","5","21.9725893233688"
"4 60","0.246621207433047","Lasso","1","3","24.7292131397959"
"4 60","0.246621207433047","Relaxed Lasso","0","2","24.6938472557036"
"4 60","0.246621207433047","RF","1","5","19.3624972471464"
"4 61","0.246621207433047","Lasso","4","7","29.3679531733937"
"4 61","0.246621207433047","Relaxed Lasso","4","5","28.6922718019157"
"4 61","0.246621207433047","RF","2","5","22.4763337314861"
"4 62","0.246621207433047","Lasso","0","0","21.2328527841269"
"4 62","0.246621207433047","Relaxed Lasso","0","0","21.1292912960412"
"4 62","0.246621207433047","RF","0","0","Inf"
"4 63","0.246621207433047","Lasso","0","0","18.63047232263"
"4 63","0.246621207433047","Relaxed Lasso","2","3","18.4573198338086"
"4 63","0.246621207433047","RF","1","7","15.4625840152499"
"4 64","0.246621207433047","Lasso","0","0","27.3419713210752"
"4 64","0.246621207433047","Relaxed Lasso","3","7","27.4793065581795"
"4 64","0.246621207433047","RF","2","5","22.9107504574323"
"4 65","0.246621207433047","Lasso","2","8","22.542292975169"
"4 65","0.246621207433047","Relaxed Lasso","4","10","20.9885669388138"
"4 65","0.246621207433047","RF","1","5","18.2763180092415"
"4 66","0.246621207433047","Lasso","2","8","21.0563564490405"
"4 66","0.246621207433047","Relaxed Lasso","2","4","21.003444066529"
"4 66","0.246621207433047","RF","2","5","15.7137764366701"
"4 67","0.246621207433047","Lasso","4","10","21.6716087755455"
"4 67","0.246621207433047","Relaxed Lasso","2","2","21.6730420551776"
"4 67","0.246621207433047","RF","2","5","19.113211722959"
"4 68","0.246621207433047","Lasso","3","4","26.7149023865644"
"4 68","0.246621207433047","Relaxed Lasso","1","1","26.6751406953367"
"4 68","0.246621207433047","RF","3","6","21.8757436100135"
"4 69","0.246621207433047","Lasso","5","14","27.6660426294572"
"4 69","0.246621207433047","Relaxed Lasso","5","14","27.4271786838099"
"4 69","0.246621207433047","RF","4","8","24.318875699899"
"4 70","0.246621207433047","Lasso","0","0","22.1812550044088"
"4 70","0.246621207433047","Relaxed Lasso","5","36","21.8410232068577"
"4 70","0.246621207433047","RF","2","4","18.1691082028457"
"4 71","0.246621207433047","Lasso","0","0","24.0894759767237"
"4 71","0.246621207433047","Relaxed Lasso","0","0","23.9390801587185"
"4 71","0.246621207433047","RF","2","5","20.6780844981269"
"4 72","0.246621207433047","Lasso","5","14","29.3737535035041"
"4 72","0.246621207433047","Relaxed Lasso","5","8","28.9938164372038"
"4 72","0.246621207433047","RF","3","8","22.1777202812873"
"4 73","0.246621207433047","Lasso","3","7","30.0648486080678"
"4 73","0.246621207433047","Relaxed Lasso","3","7","30.2250587052008"
"4 73","0.246621207433047","RF","2","7","25.4874861961582"
"4 74","0.246621207433047","Lasso","4","6","23.7480531807783"
"4 74","0.246621207433047","Relaxed Lasso","3","3","25.5117320174228"
"4 74","0.246621207433047","RF","3","4","20.3531304676768"
"4 75","0.246621207433047","Lasso","5","18","30.2158455579052"
"4 75","0.246621207433047","Relaxed Lasso","5","10","27.9933777477905"
"4 75","0.246621207433047","RF","3","5","24.9123544103535"
"4 76","0.246621207433047","Lasso","3","6","25.6290744991537"
"4 76","0.246621207433047","Relaxed Lasso","2","4","25.7148490882393"
"4 76","0.246621207433047","RF","3","6","18.8572594479042"
"4 77","0.246621207433047","Lasso","5","24","25.955207341452"
"4 77","0.246621207433047","Relaxed Lasso","5","9","23.5896291889115"
"4 77","0.246621207433047","RF","5","8","18.854634837709"
"4 78","0.246621207433047","Lasso","1","1","25.9979666177433"
"4 78","0.246621207433047","Relaxed Lasso","1","1","26.0706692593592"
"4 78","0.246621207433047","RF","4","7","21.8974610157748"
"4 79","0.246621207433047","Lasso","5","24","26.2815176713821"
"4 79","0.246621207433047","Relaxed Lasso","5","24","24.9321856998777"
"4 79","0.246621207433047","RF","3","6","20.9353545744057"
"4 80","0.246621207433047","Lasso","4","10","28.4034678192756"
"4 80","0.246621207433047","Relaxed Lasso","4","6","28.6455129943521"
"4 80","0.246621207433047","RF","4","6","22.5824033013591"
"4 81","0.246621207433047","Lasso","1","2","22.2882932969904"
"4 81","0.246621207433047","Relaxed Lasso","4","6","22.3278901276915"
"4 81","0.246621207433047","RF","1","5","16.9860219640942"
"4 82","0.246621207433047","Lasso","3","5","25.9972924334017"
"4 82","0.246621207433047","Relaxed Lasso","3","5","24.8630479442905"
"4 82","0.246621207433047","RF","4","6","20.4984965308785"
"4 83","0.246621207433047","Lasso","2","2","21.9166302125482"
"4 83","0.246621207433047","Relaxed Lasso","1","1","22.035673903985"
"4 83","0.246621207433047","RF","3","4","17.3207016759575"
"4 84","0.246621207433047","Lasso","0","0","20.9973546230835"
"4 84","0.246621207433047","Relaxed Lasso","0","0","20.8382182181628"
"4 84","0.246621207433047","RF","2","3","18.1802327856859"
"4 85","0.246621207433047","Lasso","5","38","27.8878289344369"
"4 85","0.246621207433047","Relaxed Lasso","5","36","26.1139506948466"
"4 85","0.246621207433047","RF","3","5","20.6169606246199"
"4 86","0.246621207433047","Lasso","5","22","23.5344355634312"
"4 86","0.246621207433047","Relaxed Lasso","3","5","24.799492840831"
"4 86","0.246621207433047","RF","1","5","20.0922649562366"
"4 87","0.246621207433047","Lasso","4","6","27.0251559231903"
"4 87","0.246621207433047","Relaxed Lasso","4","6","26.9983384441546"
"4 87","0.246621207433047","RF","2","3","20.9796293083827"
"4 88","0.246621207433047","Lasso","2","5","21.2108301312219"
"4 88","0.246621207433047","Relaxed Lasso","2","4","21.0426505802929"
"4 88","0.246621207433047","RF","0","3","17.7908367173313"
"4 89","0.246621207433047","Lasso","4","12","24.5192108112857"
"4 89","0.246621207433047","Relaxed Lasso","1","7","24.5600459859796"
"4 89","0.246621207433047","RF","1","4","17.7565984216531"
"4 90","0.246621207433047","Lasso","0","0","25.2551128767929"
"4 90","0.246621207433047","Relaxed Lasso","0","0","25.1791109269351"
"4 90","0.246621207433047","RF","0","0","Inf"
"4 91","0.246621207433047","Lasso","5","21","18.523932399874"
"4 91","0.246621207433047","Relaxed Lasso","4","16","18.8185902049438"
"4 91","0.246621207433047","RF","4","7","14.7934127534082"
"4 92","0.246621207433047","Lasso","4","13","25.5457547121595"
"4 92","0.246621207433047","Relaxed Lasso","1","1","25.5443995928678"
"4 92","0.246621207433047","RF","2","7","20.1837602814668"
"4 93","0.246621207433047","Lasso","5","21","21.3909369741531"
"4 93","0.246621207433047","Relaxed Lasso","2","3","22.4643459081678"
"4 93","0.246621207433047","RF","3","5","16.5045227964055"
"4 94","0.246621207433047","Lasso","0","0","19.6510736056317"
"4 94","0.246621207433047","Relaxed Lasso","0","2","19.524360353199"
"4 94","0.246621207433047","RF","0","7","16.2858381714827"
"4 95","0.246621207433047","Lasso","0","0","26.261763431642"
"4 95","0.246621207433047","Relaxed Lasso","0","0","26.3195428642088"
"4 95","0.246621207433047","RF","1","8","21.3028986371342"
"4 96","0.246621207433047","Lasso","2","10","29.6201233798081"
"4 96","0.246621207433047","Relaxed Lasso","0","0","29.5845147135942"
"4 96","0.246621207433047","RF","1","5","23.3219599732756"
"4 97","0.246621207433047","Lasso","3","3","20.1852308198752"
"4 97","0.246621207433047","Relaxed Lasso","1","1","20.1998215556829"
"4 97","0.246621207433047","RF","2","2","17.6536908715359"
"4 98","0.246621207433047","Lasso","3","9","24.6140394267828"
"4 98","0.246621207433047","Relaxed Lasso","1","1","24.6244136147696"
"4 98","0.246621207433047","RF","1","5","18.0312364122782"
"4 99","0.246621207433047","Lasso","4","5","24.0430067098052"
"4 99","0.246621207433047","Relaxed Lasso","4","5","24.1807516195255"
"4 99","0.246621207433047","RF","3","8","20.249556619237"
"4 100","0.246621207433047","Lasso","5","18","25.8251991838348"
"4 100","0.246621207433047","Relaxed Lasso","5","23","24.0328393771229"
"4 100","0.246621207433047","RF","3","5","21.0895468727756"
"5 1","0.419807852829051","Lasso","5","12","18.4170802998545"
"5 1","0.419807852829051","Relaxed Lasso","5","8","17.4004561203727"
"5 1","0.419807852829051","RF","5","7","14.2356683692698"
"5 2","0.419807852829051","Lasso","4","12","16.1752892467155"
"5 2","0.419807852829051","Relaxed Lasso","4","12","16.9153557896886"
"5 2","0.419807852829051","RF","2","4","12.2634186845565"
"5 3","0.419807852829051","Lasso","5","13","14.6101453554994"
"5 3","0.419807852829051","Relaxed Lasso","5","7","13.3429344298906"
"5 3","0.419807852829051","RF","5","7","11.2057118790586"
"5 4","0.419807852829051","Lasso","5","16","18.8608914030713"
"5 4","0.419807852829051","Relaxed Lasso","5","11","17.7171798528495"
"5 4","0.419807852829051","RF","0","4","13.5521787732772"
