"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"2 61","0.0851118720078079","Lasso","2","17","134.578890377936"
"2 61","0.0851118720078079","Relaxed Lasso","1","8","133.446970928255"
"2 61","0.0851118720078079","RF","0","10","81.77745133523"
"2 62","0.0851118720078079","Lasso","0","0","146.632143830167"
"2 62","0.0851118720078079","Relaxed Lasso","0","0","146.584233230409"
"2 62","0.0851118720078079","RF","0","16","84.2902199205568"
"2 63","0.0851118720078079","Lasso","0","0","113.326122916476"
"2 63","0.0851118720078079","Relaxed Lasso","0","0","113.76820665597"
"2 63","0.0851118720078079","RF","0","14","70.5539426989664"
"2 64","0.0851118720078079","Lasso","0","0","160.373711372673"
"2 64","0.0851118720078079","Relaxed Lasso","0","0","161.276286962604"
"2 64","0.0851118720078079","RF","0","10","113.859239587522"
"2 65","0.0851118720078079","Lasso","3","79","117.535748669195"
"2 65","0.0851118720078079","Relaxed Lasso","3","99","127.317958078979"
"2 65","0.0851118720078079","RF","1","8","70.7451057709302"
"2 66","0.0851118720078079","Lasso","0","0","126.040292703245"
"2 66","0.0851118720078079","Relaxed Lasso","0","0","125.892519350588"
"2 66","0.0851118720078079","RF","0","9","75.6141180558091"
"2 67","0.0851118720078079","Lasso","0","0","124.604317775621"
"2 67","0.0851118720078079","Relaxed Lasso","0","0","124.060868625426"
"2 67","0.0851118720078079","RF","0","10","78.3880896832103"
"2 68","0.0851118720078079","Lasso","0","0","119.838655812011"
"2 68","0.0851118720078079","Relaxed Lasso","0","0","118.31676705608"
"2 68","0.0851118720078079","RF","0","9","75.6328657860178"
"2 69","0.0851118720078079","Lasso","1","19","114.016314831001"
"2 69","0.0851118720078079","Relaxed Lasso","0","0","114.195054786414"
"2 69","0.0851118720078079","RF","1","10","73.8240890401364"
"2 70","0.0851118720078079","Lasso","1","13","140.920456888342"
"2 70","0.0851118720078079","Relaxed Lasso","1","5","142.24058718048"
"2 70","0.0851118720078079","RF","2","14","84.0702301196974"
"2 71","0.0851118720078079","Lasso","0","3","132.338110198"
"2 71","0.0851118720078079","Relaxed Lasso","0","17","131.661507230571"
"2 71","0.0851118720078079","RF","1","9","84.0728924128719"
"2 72","0.0851118720078079","Lasso","0","1","150.464219109044"
"2 72","0.0851118720078079","Relaxed Lasso","0","1","150.400594929414"
"2 72","0.0851118720078079","RF","2","9","92.5406772161008"
"2 73","0.0851118720078079","Lasso","1","65","140.391522409278"
"2 73","0.0851118720078079","Relaxed Lasso","1","70","130.858274534488"
"2 73","0.0851118720078079","RF","1","10","84.6928507860209"
"2 74","0.0851118720078079","Lasso","0","7","175.662434389657"
"2 74","0.0851118720078079","Relaxed Lasso","0","1","175.383876816947"
"2 74","0.0851118720078079","RF","0","12","106.936485850319"
"2 75","0.0851118720078079","Lasso","0","6","125.187090600449"
"2 75","0.0851118720078079","Relaxed Lasso","0","2","124.451983546057"
"2 75","0.0851118720078079","RF","0","11","76.5778450192949"
"2 76","0.0851118720078079","Lasso","0","0","118.669400526713"
"2 76","0.0851118720078079","Relaxed Lasso","0","2","118.41291006689"
"2 76","0.0851118720078079","RF","1","10","79.9580352791285"
"2 77","0.0851118720078079","Lasso","0","0","142.097012457547"
"2 77","0.0851118720078079","Relaxed Lasso","0","0","143.235115472278"
"2 77","0.0851118720078079","RF","1","11","91.6352339436337"
"2 78","0.0851118720078079","Lasso","0","0","129.811227557576"
"2 78","0.0851118720078079","Relaxed Lasso","0","0","130.919277824864"
"2 78","0.0851118720078079","RF","0","11","90.4254810195691"
"2 79","0.0851118720078079","Lasso","0","0","115.943766463904"
"2 79","0.0851118720078079","Relaxed Lasso","0","0","116.794171400096"
"2 79","0.0851118720078079","RF","0","7","72.7962344667208"
"2 80","0.0851118720078079","Lasso","0","1","113.663662048329"
"2 80","0.0851118720078079","Relaxed Lasso","0","1","114.276884601784"
"2 80","0.0851118720078079","RF","0","8","71.8257866125568"
"2 81","0.0851118720078079","Lasso","0","1","111.866441717133"
"2 81","0.0851118720078079","Relaxed Lasso","0","16","111.045198311225"
"2 81","0.0851118720078079","RF","0","10","71.082831534519"
"2 82","0.0851118720078079","Lasso","2","89","119.466825223253"
"2 82","0.0851118720078079","Relaxed Lasso","0","0","119.324902044722"
"2 82","0.0851118720078079","RF","1","12","60.3076482243933"
"2 83","0.0851118720078079","Lasso","1","4","120.849032976545"
"2 83","0.0851118720078079","Relaxed Lasso","1","2","120.204558694533"
"2 83","0.0851118720078079","RF","1","11","75.5119356591855"
"2 84","0.0851118720078079","Lasso","2","31","163.656704088055"
"2 84","0.0851118720078079","Relaxed Lasso","2","22","162.621487472202"
"2 84","0.0851118720078079","RF","1","12","102.123566522421"
"2 85","0.0851118720078079","Lasso","0","12","97.5343738737766"
"2 85","0.0851118720078079","Relaxed Lasso","0","12","99.7125915695758"
"2 85","0.0851118720078079","RF","0","12","64.8322983120538"
"2 86","0.0851118720078079","Lasso","1","24","124.920596944966"
"2 86","0.0851118720078079","Relaxed Lasso","0","11","114.09141279458"
"2 86","0.0851118720078079","RF","1","10","67.8577686388724"
"2 87","0.0851118720078079","Lasso","0","0","158.686416932693"
"2 87","0.0851118720078079","Relaxed Lasso","0","0","159.107106449472"
"2 87","0.0851118720078079","RF","0","8","97.316011000742"
"2 88","0.0851118720078079","Lasso","0","0","124.513811377806"
"2 88","0.0851118720078079","Relaxed Lasso","0","0","124.168978484865"
"2 88","0.0851118720078079","RF","0","11","79.6453279857657"
"2 89","0.0851118720078079","Lasso","2","20","112.499751080876"
"2 89","0.0851118720078079","Relaxed Lasso","1","10","114.508595635963"
"2 89","0.0851118720078079","RF","0","8","74.2620120551397"
"2 90","0.0851118720078079","Lasso","0","3","147.486737097916"
"2 90","0.0851118720078079","Relaxed Lasso","0","0","148.800470784635"
"2 90","0.0851118720078079","RF","1","11","96.0965315065453"
"2 91","0.0851118720078079","Lasso","0","64","111.140905407378"
"2 91","0.0851118720078079","Relaxed Lasso","0","50","110.350299693272"
"2 91","0.0851118720078079","RF","0","13","69.1511145536978"
"2 92","0.0851118720078079","Lasso","0","4","135.729327499203"
"2 92","0.0851118720078079","Relaxed Lasso","0","3","132.316044997072"
"2 92","0.0851118720078079","RF","0","7","82.0144521601783"
"2 93","0.0851118720078079","Lasso","0","0","112.920714358423"
"2 93","0.0851118720078079","Relaxed Lasso","0","0","112.024941662784"
"2 93","0.0851118720078079","RF","1","8","67.2977616265011"
"2 94","0.0851118720078079","Lasso","1","66","148.686398267909"
"2 94","0.0851118720078079","Relaxed Lasso","1","62","130.10252926399"
"2 94","0.0851118720078079","RF","0","9","86.3946120435796"
"2 95","0.0851118720078079","Lasso","0","5","157.72242283499"
"2 95","0.0851118720078079","Relaxed Lasso","0","4","157.43774774328"
"2 95","0.0851118720078079","RF","0","9","87.7676655244762"
"2 96","0.0851118720078079","Lasso","0","6","119.412633545823"
"2 96","0.0851118720078079","Relaxed Lasso","0","0","121.039870518104"
"2 96","0.0851118720078079","RF","0","10","70.4879247053463"
"2 97","0.0851118720078079","Lasso","0","0","119.459332784373"
"2 97","0.0851118720078079","Relaxed Lasso","0","0","120.407533676733"
"2 97","0.0851118720078079","RF","0","8","79.36470463568"
"2 98","0.0851118720078079","Lasso","0","0","115.117811391307"
"2 98","0.0851118720078079","Relaxed Lasso","1","10","114.82629125613"
"2 98","0.0851118720078079","RF","1","12","71.2307400730345"
"2 99","0.0851118720078079","Lasso","0","0","156.887847586441"
"2 99","0.0851118720078079","Relaxed Lasso","0","0","154.946266485092"
"2 99","0.0851118720078079","RF","0","11","94.9502558831841"
"2 100","0.0851118720078079","Lasso","0","0","112.056624286375"
"2 100","0.0851118720078079","Relaxed Lasso","0","0","112.25619797271"
"2 100","0.0851118720078079","RF","0","4","65.6730052687612"
"3 1","0.14488061513347","Lasso","1","12","77.0583555327324"
"3 1","0.14488061513347","Relaxed Lasso","0","0","77.6371582432177"
"3 1","0.14488061513347","RF","0","15","48.1776980895637"
"3 2","0.14488061513347","Lasso","0","0","56.932687444071"
"3 2","0.14488061513347","Relaxed Lasso","0","0","56.5615274298852"
"3 2","0.14488061513347","RF","0","10","34.1631679915064"
"3 3","0.14488061513347","Lasso","0","0","61.7339911633604"
"3 3","0.14488061513347","Relaxed Lasso","0","0","60.9892635321446"
"3 3","0.14488061513347","RF","0","9","39.2047548164828"
"3 4","0.14488061513347","Lasso","0","0","56.391583520101"
"3 4","0.14488061513347","Relaxed Lasso","0","4","55.7414561388622"
"3 4","0.14488061513347","RF","0","7","33.4504477302885"
"3 5","0.14488061513347","Lasso","1","10","69.1059811981163"
"3 5","0.14488061513347","Relaxed Lasso","1","7","69.3378469998186"
"3 5","0.14488061513347","RF","1","9","40.682338395269"
"3 6","0.14488061513347","Lasso","0","0","84.1842146752141"
"3 6","0.14488061513347","Relaxed Lasso","0","0","84.4223839672716"
"3 6","0.14488061513347","RF","0","10","54.1642174947382"
"3 7","0.14488061513347","Lasso","2","14","80.0175435297276"
"3 7","0.14488061513347","Relaxed Lasso","2","14","76.7612718066094"
"3 7","0.14488061513347","RF","2","14","53.1043549115282"
"3 8","0.14488061513347","Lasso","1","7","74.7060489306254"
"3 8","0.14488061513347","Relaxed Lasso","1","5","74.7513128480938"
"3 8","0.14488061513347","RF","1","13","51.5501195967093"
"3 9","0.14488061513347","Lasso","0","1","79.4444756681196"
"3 9","0.14488061513347","Relaxed Lasso","0","1","79.3874751400106"
"3 9","0.14488061513347","RF","0","15","46.7311110442319"
"3 10","0.14488061513347","Lasso","0","0","82.8254487044962"
"3 10","0.14488061513347","Relaxed Lasso","0","0","83.5599126373729"
"3 10","0.14488061513347","RF","0","10","50.27739346985"
"3 11","0.14488061513347","Lasso","0","0","90.8217430564254"
"3 11","0.14488061513347","Relaxed Lasso","0","3","90.7698123992031"
"3 11","0.14488061513347","RF","1","11","56.815852071434"
"3 12","0.14488061513347","Lasso","0","0","88.7367711028395"
"3 12","0.14488061513347","Relaxed Lasso","0","0","89.8572132819313"
"3 12","0.14488061513347","RF","1","12","56.5583415242132"
"3 13","0.14488061513347","Lasso","0","1","79.2076374418578"
"3 13","0.14488061513347","Relaxed Lasso","0","0","79.5845795131057"
"3 13","0.14488061513347","RF","0","9","43.6740838006726"
"3 14","0.14488061513347","Lasso","0","0","88.7163802696219"
"3 14","0.14488061513347","Relaxed Lasso","0","0","88.8987599501737"
"3 14","0.14488061513347","RF","1","9","50.993495691449"
"3 15","0.14488061513347","Lasso","0","0","70.7380546148339"
"3 15","0.14488061513347","Relaxed Lasso","0","0","70.7780151943724"
"3 15","0.14488061513347","RF","0","12","37.1556689896757"
"3 16","0.14488061513347","Lasso","1","4","99.2895116066853"
"3 16","0.14488061513347","Relaxed Lasso","0","0","99.9953885071802"
"3 16","0.14488061513347","RF","1","9","58.9900813306206"
"3 17","0.14488061513347","Lasso","0","1","76.3633573511523"
"3 17","0.14488061513347","Relaxed Lasso","0","1","76.5076213510102"
"3 17","0.14488061513347","RF","0","11","46.3186837184469"
"3 18","0.14488061513347","Lasso","1","20","83.6032819483464"
"3 18","0.14488061513347","Relaxed Lasso","1","15","82.6725441145356"
"3 18","0.14488061513347","RF","0","7","49.3058027558833"
"3 19","0.14488061513347","Lasso","0","0","61.2756018817375"
"3 19","0.14488061513347","Relaxed Lasso","0","0","61.7532896685318"
"3 19","0.14488061513347","RF","0","8","37.0846828093189"
"3 20","0.14488061513347","Lasso","0","6","58.6666405554217"
"3 20","0.14488061513347","Relaxed Lasso","0","2","58.8833024543568"
"3 20","0.14488061513347","RF","0","9","36.2139730861215"
"3 21","0.14488061513347","Lasso","0","1","66.7305943087385"
"3 21","0.14488061513347","Relaxed Lasso","0","0","66.8375630781001"
"3 21","0.14488061513347","RF","0","7","39.6301309124664"
"3 22","0.14488061513347","Lasso","0","0","98.7676687950884"
"3 22","0.14488061513347","Relaxed Lasso","0","0","95.8767002647959"
"3 22","0.14488061513347","RF","1","10","56.9458225727623"
"3 23","0.14488061513347","Lasso","0","29","64.3853895813767"
"3 23","0.14488061513347","Relaxed Lasso","0","0","64.2618802401327"
"3 23","0.14488061513347","RF","0","10","37.3081856041165"
"3 24","0.14488061513347","Lasso","0","4","83.0886979554887"
"3 24","0.14488061513347","Relaxed Lasso","0","0","82.5377850921664"
"3 24","0.14488061513347","RF","0","7","48.9729010420935"
"3 25","0.14488061513347","Lasso","0","0","82.4004183831528"
"3 25","0.14488061513347","Relaxed Lasso","0","0","82.4078954367872"
"3 25","0.14488061513347","RF","0","13","44.2902831511693"
"3 26","0.14488061513347","Lasso","1","8","63.1082241595487"
"3 26","0.14488061513347","Relaxed Lasso","0","3","63.1953400690426"
"3 26","0.14488061513347","RF","1","10","37.467161681312"
"3 27","0.14488061513347","Lasso","0","2","98.4325661071134"
"3 27","0.14488061513347","Relaxed Lasso","0","1","98.0023366005404"
"3 27","0.14488061513347","RF","0","11","66.1062257539777"
"3 28","0.14488061513347","Lasso","0","17","91.7507727770337"
"3 28","0.14488061513347","Relaxed Lasso","0","12","90.8941353553798"
"3 28","0.14488061513347","RF","0","8","53.5895759626037"
"3 29","0.14488061513347","Lasso","2","6","71.7201397723497"
"3 29","0.14488061513347","Relaxed Lasso","2","3","71.4440386273073"
"3 29","0.14488061513347","RF","1","8","47.1276805721735"
"3 30","0.14488061513347","Lasso","1","24","82.9088540208874"
"3 30","0.14488061513347","Relaxed Lasso","1","18","82.7016816481901"
"3 30","0.14488061513347","RF","1","11","55.2763178218391"
"3 31","0.14488061513347","Lasso","0","0","68.7922064937468"
"3 31","0.14488061513347","Relaxed Lasso","0","0","68.5482489081786"
"3 31","0.14488061513347","RF","0","8","42.9110289994681"
"3 32","0.14488061513347","Lasso","0","0","82.0599405369925"
"3 32","0.14488061513347","Relaxed Lasso","1","31","81.6115251492383"
"3 32","0.14488061513347","RF","1","18","50.5650182623162"
"3 33","0.14488061513347","Lasso","0","0","82.4565559335334"
"3 33","0.14488061513347","Relaxed Lasso","0","24","82.9916041922399"
"3 33","0.14488061513347","RF","0","9","47.1253824393728"
"3 34","0.14488061513347","Lasso","0","0","98.5461024834148"
"3 34","0.14488061513347","Relaxed Lasso","0","0","96.7514881018634"
"3 34","0.14488061513347","RF","0","8","60.2367137893483"
"3 35","0.14488061513347","Lasso","3","31","93.9138734641625"
"3 35","0.14488061513347","Relaxed Lasso","3","31","94.7181700618956"
"3 35","0.14488061513347","RF","1","12","49.8680315425167"
"3 36","0.14488061513347","Lasso","0","1","81.7668261085353"
"3 36","0.14488061513347","Relaxed Lasso","0","0","81.8805658216505"
"3 36","0.14488061513347","RF","1","11","51.3891606895538"
"3 37","0.14488061513347","Lasso","2","56","73.3777155958696"
"3 37","0.14488061513347","Relaxed Lasso","1","16","74.3472518737161"
"3 37","0.14488061513347","RF","1","14","44.0618606044353"
"3 38","0.14488061513347","Lasso","1","14","69.3890982301423"
"3 38","0.14488061513347","Relaxed Lasso","0","4","65.9437254455415"
"3 38","0.14488061513347","RF","0","13","40.1309015160865"
"3 39","0.14488061513347","Lasso","1","17","71.7194376668548"
"3 39","0.14488061513347","Relaxed Lasso","1","5","73.2490775854055"
"3 39","0.14488061513347","RF","1","8","45.3773767425216"
"3 40","0.14488061513347","Lasso","1","3","103.484512072807"
"3 40","0.14488061513347","Relaxed Lasso","0","0","104.173386747622"
"3 40","0.14488061513347","RF","2","12","61.5742364302234"
"3 41","0.14488061513347","Lasso","1","23","67.8645743535244"
"3 41","0.14488061513347","Relaxed Lasso","0","13","67.6897606711626"
"3 41","0.14488061513347","RF","0","13","37.1258548715867"
"3 42","0.14488061513347","Lasso","1","13","91.5744043107267"
"3 42","0.14488061513347","Relaxed Lasso","1","11","91.5982344354565"
"3 42","0.14488061513347","RF","1","11","58.3639577054257"
"3 43","0.14488061513347","Lasso","1","4","83.6349872472951"
"3 43","0.14488061513347","Relaxed Lasso","1","4","83.9267862268971"
"3 43","0.14488061513347","RF","0","10","51.5216813641072"
"3 44","0.14488061513347","Lasso","1","3","86.8850917381605"
"3 44","0.14488061513347","Relaxed Lasso","0","1","86.6804693479952"
"3 44","0.14488061513347","RF","0","12","53.4630947645298"
"3 45","0.14488061513347","Lasso","0","0","72.6123165005767"
"3 45","0.14488061513347","Relaxed Lasso","1","40","72.2199540092981"
"3 45","0.14488061513347","RF","1","8","45.4986574890498"
"3 46","0.14488061513347","Lasso","0","0","76.0467070762099"
"3 46","0.14488061513347","Relaxed Lasso","0","0","74.8217873237187"
"3 46","0.14488061513347","RF","0","16","44.3588529698028"
"3 47","0.14488061513347","Lasso","0","8","86.9966907576711"
"3 47","0.14488061513347","Relaxed Lasso","0","0","87.3259130533442"
"3 47","0.14488061513347","RF","0","14","52.5056742559645"
"3 48","0.14488061513347","Lasso","0","20","77.9995277321299"
"3 48","0.14488061513347","Relaxed Lasso","0","7","78.1597885996209"
"3 48","0.14488061513347","RF","0","16","48.764067667488"
"3 49","0.14488061513347","Lasso","0","0","78.2530458049894"
"3 49","0.14488061513347","Relaxed Lasso","0","0","79.2726800003048"
"3 49","0.14488061513347","RF","0","10","48.0942429322654"
"3 50","0.14488061513347","Lasso","3","68","97.6340641919223"
"3 50","0.14488061513347","Relaxed Lasso","3","58","96.567564694964"
"3 50","0.14488061513347","RF","2","13","62.5881228933114"
"3 51","0.14488061513347","Lasso","0","2","71.8341382513488"
"3 51","0.14488061513347","Relaxed Lasso","0","2","71.7454660483647"
"3 51","0.14488061513347","RF","0","14","42.0385391035655"
"3 52","0.14488061513347","Lasso","2","13","85.3487823168661"
"3 52","0.14488061513347","Relaxed Lasso","1","6","85.9079815021941"
"3 52","0.14488061513347","RF","0","9","59.2546216800908"
"3 53","0.14488061513347","Lasso","0","0","75.9368441411073"
"3 53","0.14488061513347","Relaxed Lasso","0","0","75.468643136528"
"3 53","0.14488061513347","RF","0","6","47.2627053818789"
"3 54","0.14488061513347","Lasso","1","9","75.9195196791899"
"3 54","0.14488061513347","Relaxed Lasso","0","3","75.9598625914316"
"3 54","0.14488061513347","RF","1","9","45.3477983533156"
"3 55","0.14488061513347","Lasso","0","4","84.1282034065166"
"3 55","0.14488061513347","Relaxed Lasso","0","2","83.7094516719215"
"3 55","0.14488061513347","RF","0","8","46.8254025422328"
"3 56","0.14488061513347","Lasso","1","14","85.4390760696992"
"3 56","0.14488061513347","Relaxed Lasso","0","6","86.0777165904327"
"3 56","0.14488061513347","RF","0","12","52.4065855892249"
"3 57","0.14488061513347","Lasso","0","11","99.1977835619105"
"3 57","0.14488061513347","Relaxed Lasso","0","10","99.0682772946544"
"3 57","0.14488061513347","RF","0","12","67.3841663087724"
"3 58","0.14488061513347","Lasso","1","41","51.4686649074273"
"3 58","0.14488061513347","Relaxed Lasso","0","10","57.0183643160533"
"3 58","0.14488061513347","RF","0","15","41.3260121559467"
"3 59","0.14488061513347","Lasso","0","1","86.2743975941904"
"3 59","0.14488061513347","Relaxed Lasso","0","0","86.3503927370812"
"3 59","0.14488061513347","RF","0","9","57.2431678172777"
"3 60","0.14488061513347","Lasso","0","7","75.0986526142428"
"3 60","0.14488061513347","Relaxed Lasso","0","5","75.5909178533549"
"3 60","0.14488061513347","RF","1","11","43.047868973981"
"3 61","0.14488061513347","Lasso","0","0","74.4857443652143"
"3 61","0.14488061513347","Relaxed Lasso","0","0","74.4776818572869"
"3 61","0.14488061513347","RF","1","9","41.9061276861612"
"3 62","0.14488061513347","Lasso","0","0","69.4429004416187"
"3 62","0.14488061513347","Relaxed Lasso","0","7","68.9451974294489"
"3 62","0.14488061513347","RF","1","11","40.3664046493577"
"3 63","0.14488061513347","Lasso","0","15","88.1925240408632"
"3 63","0.14488061513347","Relaxed Lasso","1","28","88.3781917621914"
"3 63","0.14488061513347","RF","0","10","60.8172777403741"
"3 64","0.14488061513347","Lasso","0","3","82.0359806228452"
"3 64","0.14488061513347","Relaxed Lasso","0","1","82.0493458309123"
"3 64","0.14488061513347","RF","0","15","48.0224281969503"
"3 65","0.14488061513347","Lasso","0","13","68.5663671337698"
"3 65","0.14488061513347","Relaxed Lasso","0","4","68.6452281746821"
"3 65","0.14488061513347","RF","1","14","41.7238303816305"
"3 66","0.14488061513347","Lasso","0","1","73.7834211681093"
"3 66","0.14488061513347","Relaxed Lasso","0","1","73.7985411671376"
"3 66","0.14488061513347","RF","1","16","49.7991117282953"
"3 67","0.14488061513347","Lasso","0","0","83.9108426486677"
"3 67","0.14488061513347","Relaxed Lasso","0","0","83.1658690997859"
"3 67","0.14488061513347","RF","1","16","52.6989271858133"
"3 68","0.14488061513347","Lasso","0","0","53.8064868751221"
"3 68","0.14488061513347","Relaxed Lasso","0","0","54.2638743278032"
"3 68","0.14488061513347","RF","1","10","29.2897228610068"
"3 69","0.14488061513347","Lasso","0","0","83.7552507330767"
"3 69","0.14488061513347","Relaxed Lasso","3","20","83.9850761160871"
"3 69","0.14488061513347","RF","2","10","52.3075272600643"
"3 70","0.14488061513347","Lasso","0","0","62.9186570211466"
"3 70","0.14488061513347","Relaxed Lasso","0","0","63.3591876715861"
"3 70","0.14488061513347","RF","1","13","35.5103085964437"
"3 71","0.14488061513347","Lasso","0","14","76.3124916756543"
"3 71","0.14488061513347","Relaxed Lasso","0","1","76.6751821112037"
"3 71","0.14488061513347","RF","0","13","49.3801562990359"
"3 72","0.14488061513347","Lasso","0","0","70.9187940592066"
"3 72","0.14488061513347","Relaxed Lasso","0","0","70.7667489061854"
"3 72","0.14488061513347","RF","1","12","42.3093533665211"
"3 73","0.14488061513347","Lasso","0","0","68.2935626072807"
"3 73","0.14488061513347","Relaxed Lasso","0","0","68.8945774720065"
"3 73","0.14488061513347","RF","2","10","46.5514634277567"
"3 74","0.14488061513347","Lasso","1","5","69.5364560175714"
"3 74","0.14488061513347","Relaxed Lasso","0","0","70.1235892953208"
"3 74","0.14488061513347","RF","0","7","46.4897193077593"
"3 75","0.14488061513347","Lasso","0","3","81.3003877604056"
"3 75","0.14488061513347","Relaxed Lasso","0","0","81.3687670550577"
"3 75","0.14488061513347","RF","0","11","49.5933753374787"
"3 76","0.14488061513347","Lasso","0","0","78.0953502294435"
"3 76","0.14488061513347","Relaxed Lasso","0","0","78.3332664860571"
"3 76","0.14488061513347","RF","1","13","49.7657436213642"
"3 77","0.14488061513347","Lasso","0","17","71.9118551590091"
"3 77","0.14488061513347","Relaxed Lasso","0","2","71.6828830658676"
"3 77","0.14488061513347","RF","0","8","47.3382541762399"
"3 78","0.14488061513347","Lasso","2","34","86.7241627540557"
"3 78","0.14488061513347","Relaxed Lasso","1","30","86.8750970695216"
"3 78","0.14488061513347","RF","0","14","56.1339689286702"
"3 79","0.14488061513347","Lasso","0","0","65.0695416547031"
"3 79","0.14488061513347","Relaxed Lasso","0","0","64.8874962153006"
"3 79","0.14488061513347","RF","1","10","37.6732344378571"
"3 80","0.14488061513347","Lasso","0","0","76.1219947395872"
"3 80","0.14488061513347","Relaxed Lasso","0","0","76.3939851487928"
"3 80","0.14488061513347","RF","1","9","48.8531301524875"
"3 81","0.14488061513347","Lasso","1","18","75.217474621401"
"3 81","0.14488061513347","Relaxed Lasso","1","4","75.8990959825909"
"3 81","0.14488061513347","RF","1","9","43.638556406367"
"3 82","0.14488061513347","Lasso","0","0","66.1509864467077"
"3 82","0.14488061513347","Relaxed Lasso","0","0","66.5076947004401"
"3 82","0.14488061513347","RF","0","9","39.7003204514994"
"3 83","0.14488061513347","Lasso","0","1","100.643869927243"
"3 83","0.14488061513347","Relaxed Lasso","1","54","100.791806167105"
"3 83","0.14488061513347","RF","0","12","62.9180471493357"
"3 84","0.14488061513347","Lasso","5","69","77.2085090696671"
"3 84","0.14488061513347","Relaxed Lasso","0","0","78.0178871357123"
"3 84","0.14488061513347","RF","2","13","50.1445274603387"
"3 85","0.14488061513347","Lasso","2","19","87.5167156106856"
"3 85","0.14488061513347","Relaxed Lasso","0","1","87.7596047832241"
"3 85","0.14488061513347","RF","2","10","53.0199803113201"
"3 86","0.14488061513347","Lasso","0","0","82.709013931316"
"3 86","0.14488061513347","Relaxed Lasso","0","0","82.7835416369911"
"3 86","0.14488061513347","RF","0","7","50.4914563030424"
"3 87","0.14488061513347","Lasso","0","0","90.106613779743"
"3 87","0.14488061513347","Relaxed Lasso","0","0","90.1503756298803"
"3 87","0.14488061513347","RF","0","9","55.506948342135"
"3 88","0.14488061513347","Lasso","4","79","74.9948372027789"
"3 88","0.14488061513347","Relaxed Lasso","1","19","75.3384433361082"
"3 88","0.14488061513347","RF","1","11","39.8250968411492"
"3 89","0.14488061513347","Lasso","0","0","71.2282702122409"
"3 89","0.14488061513347","Relaxed Lasso","0","1","70.5383242156327"
"3 89","0.14488061513347","RF","0","11","43.8419981626683"
"3 90","0.14488061513347","Lasso","0","0","79.8423783199596"
"3 90","0.14488061513347","Relaxed Lasso","0","0","80.1710901798453"
"3 90","0.14488061513347","RF","1","10","44.978627124616"
"3 91","0.14488061513347","Lasso","0","40","58.3099636761508"
"3 91","0.14488061513347","Relaxed Lasso","0","19","57.1056837138215"
"3 91","0.14488061513347","RF","0","8","35.4347414304368"
"3 92","0.14488061513347","Lasso","0","0","67.5285668802364"
"3 92","0.14488061513347","Relaxed Lasso","0","0","67.9103412890863"
"3 92","0.14488061513347","RF","0","8","39.7638832674734"
"3 93","0.14488061513347","Lasso","0","1","91.5839756150723"
"3 93","0.14488061513347","Relaxed Lasso","0","0","92.0242964000363"
"3 93","0.14488061513347","RF","0","5","61.5307499412411"
"3 94","0.14488061513347","Lasso","0","13","89.6400078823455"
"3 94","0.14488061513347","Relaxed Lasso","0","6","90.2150824896772"
"3 94","0.14488061513347","RF","0","4","54.4560862287825"
"3 95","0.14488061513347","Lasso","0","0","82.119347778527"
"3 95","0.14488061513347","Relaxed Lasso","0","0","81.1803185463632"
"3 95","0.14488061513347","RF","1","16","50.9523468228138"
"3 96","0.14488061513347","Lasso","2","6","74.6144463491912"
"3 96","0.14488061513347","Relaxed Lasso","0","2","74.7665443736219"
"3 96","0.14488061513347","RF","0","11","44.7273686625732"
"3 97","0.14488061513347","Lasso","0","8","75.0783457772262"
"3 97","0.14488061513347","Relaxed Lasso","0","1","75.3998641206417"
"3 97","0.14488061513347","RF","0","10","42.8006491945793"
"3 98","0.14488061513347","Lasso","3","46","88.8108926966553"
"3 98","0.14488061513347","Relaxed Lasso","2","30","90.2033104065816"
"3 98","0.14488061513347","RF","1","15","53.322220231124"
"3 99","0.14488061513347","Lasso","2","34","80.3292442183675"
"3 99","0.14488061513347","Relaxed Lasso","2","11","74.2004048769259"
"3 99","0.14488061513347","RF","1","12","45.7775127456218"
"3 100","0.14488061513347","Lasso","1","23","63.4303420248931"
"3 100","0.14488061513347","Relaxed Lasso","2","55","63.9044699254479"
"3 100","0.14488061513347","RF","1","11","37.2145825624232"
"4 1","0.246621207433047","Lasso","0","0","44.7032799447293"
"4 1","0.246621207433047","Relaxed Lasso","0","0","44.3604576044192"
"4 1","0.246621207433047","RF","0","9","29.4106268895165"
"4 2","0.246621207433047","Lasso","2","14","49.0985105183468"
"4 2","0.246621207433047","Relaxed Lasso","1","7","49.4223843406195"
"4 2","0.246621207433047","RF","1","9","32.7993965340906"
"4 3","0.246621207433047","Lasso","0","0","57.2006119049166"
"4 3","0.246621207433047","Relaxed Lasso","0","0","56.3641963669449"
"4 3","0.246621207433047","RF","1","12","36.9863814245398"
"4 4","0.246621207433047","Lasso","0","0","55.5344143670593"
"4 4","0.246621207433047","Relaxed Lasso","0","1","55.5616719771741"
"4 4","0.246621207433047","RF","1","8","33.0039711009088"
"4 5","0.246621207433047","Lasso","0","0","54.4317650661703"
"4 5","0.246621207433047","Relaxed Lasso","0","0","54.3849518637559"
"4 5","0.246621207433047","RF","0","7","37.4867407145156"
"4 6","0.246621207433047","Lasso","0","0","61.1846159448312"
