"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"3 60","0.14488061513347","Lasso","2","11","53.973604820915"
"3 60","0.14488061513347","Relaxed Lasso","2","5","56.6848595128004"
"3 60","0.14488061513347","RF","0","6","50.2102045940441"
"3 61","0.14488061513347","Lasso","0","2","65.6140630671719"
"3 61","0.14488061513347","Relaxed Lasso","0","1","65.7076402885641"
"3 61","0.14488061513347","RF","1","4","53.8417940187152"
"3 62","0.14488061513347","Lasso","1","7","67.0845338023557"
"3 62","0.14488061513347","Relaxed Lasso","1","5","67.1148068653377"
"3 62","0.14488061513347","RF","0","4","55.0519347597027"
"3 63","0.14488061513347","Lasso","3","12","73.8906304123728"
"3 63","0.14488061513347","Relaxed Lasso","3","8","73.1349282734596"
"3 63","0.14488061513347","RF","3","3","61.3835810911158"
"3 64","0.14488061513347","Lasso","2","6","59.5683823378389"
"3 64","0.14488061513347","Relaxed Lasso","1","5","59.865498024799"
"3 64","0.14488061513347","RF","1","5","49.6564964488089"
"3 65","0.14488061513347","Lasso","1","8","49.5671030555072"
"3 65","0.14488061513347","Relaxed Lasso","1","8","49.7295063551629"
"3 65","0.14488061513347","RF","1","4","38.1719742425681"
"3 66","0.14488061513347","Lasso","0","6","52.1075870287264"
"3 66","0.14488061513347","Relaxed Lasso","0","3","52.4881503826261"
"3 66","0.14488061513347","RF","0","3","46.1106634814985"
"3 67","0.14488061513347","Lasso","4","8","78.6916190900414"
"3 67","0.14488061513347","Relaxed Lasso","4","8","79.843069081734"
"3 67","0.14488061513347","RF","2","3","64.340026350803"
"3 68","0.14488061513347","Lasso","0","1","52.5295094731056"
"3 68","0.14488061513347","Relaxed Lasso","0","1","52.8496531032847"
"3 68","0.14488061513347","RF","0","5","44.4470778590099"
"3 69","0.14488061513347","Lasso","1","6","60.2002677443441"
"3 69","0.14488061513347","Relaxed Lasso","1","5","60.3804754791737"
"3 69","0.14488061513347","RF","1","6","51.9182597972856"
"3 70","0.14488061513347","Lasso","3","8","70.6697392520329"
"3 70","0.14488061513347","Relaxed Lasso","3","8","70.8812580515135"
"3 70","0.14488061513347","RF","1","7","59.3539764273395"
"3 71","0.14488061513347","Lasso","0","3","63.4675052174668"
"3 71","0.14488061513347","Relaxed Lasso","0","3","63.5346891885293"
"3 71","0.14488061513347","RF","0","4","53.7562030791527"
"3 72","0.14488061513347","Lasso","1","7","62.04373535908"
"3 72","0.14488061513347","Relaxed Lasso","1","6","60.0574239097453"
"3 72","0.14488061513347","RF","0","7","48.8122660361674"
"3 73","0.14488061513347","Lasso","2","5","74.9351595165582"
"3 73","0.14488061513347","Relaxed Lasso","3","6","74.9284921911364"
"3 73","0.14488061513347","RF","1","4","63.8238442893949"
"3 74","0.14488061513347","Lasso","1","4","73.9703935927953"
"3 74","0.14488061513347","Relaxed Lasso","1","4","74.5612434365907"
"3 74","0.14488061513347","RF","1","5","62.0611658933391"
"3 75","0.14488061513347","Lasso","0","6","44.858185820472"
"3 75","0.14488061513347","Relaxed Lasso","0","3","43.7140224989025"
"3 75","0.14488061513347","RF","0","3","37.1718022053847"
"3 76","0.14488061513347","Lasso","2","6","65.7172054750736"
"3 76","0.14488061513347","Relaxed Lasso","4","27","64.5656843740957"
"3 76","0.14488061513347","RF","2","6","49.5772879406946"
"3 77","0.14488061513347","Lasso","1","6","49.9945089577351"
"3 77","0.14488061513347","Relaxed Lasso","0","3","49.5405030955568"
"3 77","0.14488061513347","RF","0","5","37.1838577241421"
"3 78","0.14488061513347","Lasso","2","12","64.5626898761346"
"3 78","0.14488061513347","Relaxed Lasso","2","10","64.1303353089898"
"3 78","0.14488061513347","RF","0","3","49.9581296135915"
"3 79","0.14488061513347","Lasso","0","0","59.4378719544601"
"3 79","0.14488061513347","Relaxed Lasso","0","0","58.9275603114461"
"3 79","0.14488061513347","RF","0","5","49.9933874550791"
"3 80","0.14488061513347","Lasso","0","5","55.1221789962998"
"3 80","0.14488061513347","Relaxed Lasso","0","2","55.0923677285685"
"3 80","0.14488061513347","RF","1","7","49.6468404378877"
"3 81","0.14488061513347","Lasso","0","0","68.194042995275"
"3 81","0.14488061513347","Relaxed Lasso","0","0","68.473331223304"
"3 81","0.14488061513347","RF","0","5","54.008299004171"
"3 82","0.14488061513347","Lasso","1","2","68.2570749985008"
"3 82","0.14488061513347","Relaxed Lasso","1","2","68.4525179090851"
"3 82","0.14488061513347","RF","1","6","53.8031174623175"
"3 83","0.14488061513347","Lasso","2","10","48.4979975441448"
"3 83","0.14488061513347","Relaxed Lasso","2","10","46.9092431918614"
"3 83","0.14488061513347","RF","1","5","41.4449061830899"
"3 84","0.14488061513347","Lasso","4","20","61.6324978112157"
"3 84","0.14488061513347","Relaxed Lasso","2","13","61.0614471767206"
"3 84","0.14488061513347","RF","2","6","47.6849012413222"
"3 85","0.14488061513347","Lasso","2","4","64.8226376283588"
"3 85","0.14488061513347","Relaxed Lasso","2","2","65.0937041477012"
"3 85","0.14488061513347","RF","2","4","53.3414331107242"
"3 86","0.14488061513347","Lasso","1","12","50.3615139594767"
"3 86","0.14488061513347","Relaxed Lasso","1","12","50.1046828362639"
"3 86","0.14488061513347","RF","1","8","38.8181902814115"
"3 87","0.14488061513347","Lasso","3","9","74.2111275709537"
"3 87","0.14488061513347","Relaxed Lasso","3","9","71.7925185477883"
"3 87","0.14488061513347","RF","2","9","54.7351069511603"
"3 88","0.14488061513347","Lasso","0","0","70.1126622581537"
"3 88","0.14488061513347","Relaxed Lasso","0","0","70.1019555803749"
"3 88","0.14488061513347","RF","0","4","70.9493558498026"
"3 89","0.14488061513347","Lasso","0","0","75.2126860144353"
"3 89","0.14488061513347","Relaxed Lasso","0","2","74.6718901083682"
"3 89","0.14488061513347","RF","0","3","71.9071759227537"
"3 90","0.14488061513347","Lasso","1","5","48.6769220018169"
"3 90","0.14488061513347","Relaxed Lasso","1","4","48.5727723222867"
"3 90","0.14488061513347","RF","0","9","42.6294134637374"
"3 91","0.14488061513347","Lasso","0","8","58.9817366295534"
"3 91","0.14488061513347","Relaxed Lasso","0","8","57.9239095161405"
"3 91","0.14488061513347","RF","0","5","45.5900602455253"
"3 92","0.14488061513347","Lasso","2","11","50.8794440867143"
"3 92","0.14488061513347","Relaxed Lasso","2","11","55.5473725421568"
"3 92","0.14488061513347","RF","0","3","39.2808515105723"
"3 93","0.14488061513347","Lasso","2","3","54.1929432843961"
"3 93","0.14488061513347","Relaxed Lasso","1","2","54.5882356876072"
"3 93","0.14488061513347","RF","0","4","44.8681190938424"
"3 94","0.14488061513347","Lasso","3","5","69.2106947150156"
"3 94","0.14488061513347","Relaxed Lasso","0","0","69.546477097711"
"3 94","0.14488061513347","RF","1","5","60.5529981300132"
"3 95","0.14488061513347","Lasso","0","0","58.296621396846"
"3 95","0.14488061513347","Relaxed Lasso","1","8","58.2329909386947"
"3 95","0.14488061513347","RF","0","3","53.1667673403906"
"3 96","0.14488061513347","Lasso","3","6","79.021276582319"
"3 96","0.14488061513347","Relaxed Lasso","3","6","77.9824550159074"
"3 96","0.14488061513347","RF","2","6","65.0907446852413"
"3 97","0.14488061513347","Lasso","1","9","60.6504665534082"
"3 97","0.14488061513347","Relaxed Lasso","0","2","60.5866143621013"
"3 97","0.14488061513347","RF","2","7","45.0882096779174"
"3 98","0.14488061513347","Lasso","0","5","64.990770232309"
"3 98","0.14488061513347","Relaxed Lasso","0","4","66.2895722867388"
"3 98","0.14488061513347","RF","1","5","53.4738297859639"
"3 99","0.14488061513347","Lasso","2","7","54.4546875323565"
"3 99","0.14488061513347","Relaxed Lasso","0","5","51.912163379198"
"3 99","0.14488061513347","RF","0","5","41.5093003344178"
"3 100","0.14488061513347","Lasso","0","6","44.9752642437074"
"3 100","0.14488061513347","Relaxed Lasso","0","5","44.2442442925772"
"3 100","0.14488061513347","RF","0","4","38.3174554428381"
"4 1","0.246621207433047","Lasso","0","6","42.5154699152222"
"4 1","0.246621207433047","Relaxed Lasso","0","4","42.3704120547305"
"4 1","0.246621207433047","RF","0","5","35.1584547396048"
"4 2","0.246621207433047","Lasso","4","9","40.8989653088808"
"4 2","0.246621207433047","Relaxed Lasso","4","9","40.6601622342341"
"4 2","0.246621207433047","RF","1","5","33.2630457645317"
"4 3","0.246621207433047","Lasso","2","5","28.6284070777491"
"4 3","0.246621207433047","Relaxed Lasso","2","5","28.6775423764667"
"4 3","0.246621207433047","RF","2","5","23.0336326273594"
"4 4","0.246621207433047","Lasso","0","6","34.651876998687"
"4 4","0.246621207433047","Relaxed Lasso","0","6","33.5946814513461"
"4 4","0.246621207433047","RF","0","3","27.0621055059763"
"4 5","0.246621207433047","Lasso","3","8","46.4894845411643"
"4 5","0.246621207433047","Relaxed Lasso","3","10","46.5867602986952"
"4 5","0.246621207433047","RF","1","6","42.1260362248453"
"4 6","0.246621207433047","Lasso","1","9","34.3235158438647"
"4 6","0.246621207433047","Relaxed Lasso","1","5","36.02264995736"
"4 6","0.246621207433047","RF","2","7","25.5938374755069"
"4 7","0.246621207433047","Lasso","0","6","36.1217897720512"
"4 7","0.246621207433047","Relaxed Lasso","2","10","35.609032935319"
"4 7","0.246621207433047","RF","1","4","27.6997645799052"
"4 8","0.246621207433047","Lasso","1","9","37.8816276341009"
"4 8","0.246621207433047","Relaxed Lasso","1","8","38.0672802577812"
"4 8","0.246621207433047","RF","1","6","31.9267006286559"
"4 9","0.246621207433047","Lasso","0","3","34.2432804826242"
"4 9","0.246621207433047","Relaxed Lasso","0","3","34.2068651938413"
"4 9","0.246621207433047","RF","1","8","25.8262823676069"
"4 10","0.246621207433047","Lasso","3","12","41.3853397888688"
"4 10","0.246621207433047","Relaxed Lasso","1","3","43.4481534377746"
"4 10","0.246621207433047","RF","1","3","29.473726192067"
"4 11","0.246621207433047","Lasso","0","9","45.3551404578495"
"4 11","0.246621207433047","Relaxed Lasso","0","8","45.3633225211425"
"4 11","0.246621207433047","RF","1","7","37.4094540221899"
"4 12","0.246621207433047","Lasso","0","0","44.3667598486424"
"4 12","0.246621207433047","Relaxed Lasso","2","8","43.9702735143113"
"4 12","0.246621207433047","RF","0","4","31.5117329499131"
"4 13","0.246621207433047","Lasso","2","12","33.4279843051694"
"4 13","0.246621207433047","Relaxed Lasso","2","12","36.0780049787727"
"4 13","0.246621207433047","RF","0","3","28.1807287543231"
"4 14","0.246621207433047","Lasso","3","8","36.9234745478635"
"4 14","0.246621207433047","Relaxed Lasso","3","8","36.5680363689284"
"4 14","0.246621207433047","RF","1","6","32.3165657106443"
"4 15","0.246621207433047","Lasso","2","9","40.9526211659197"
"4 15","0.246621207433047","Relaxed Lasso","2","9","39.0312680121484"
"4 15","0.246621207433047","RF","1","4","28.8971007346724"
"4 16","0.246621207433047","Lasso","1","4","38.2268689200338"
"4 16","0.246621207433047","Relaxed Lasso","1","4","38.3632977489153"
"4 16","0.246621207433047","RF","2","8","31.2946114747966"
"4 17","0.246621207433047","Lasso","3","14","31.1352949158276"
"4 17","0.246621207433047","Relaxed Lasso","3","8","31.3634622903253"
"4 17","0.246621207433047","RF","1","6","21.407983992116"
"4 18","0.246621207433047","Lasso","3","8","46.4537272455644"
"4 18","0.246621207433047","Relaxed Lasso","2","3","40.2601229615072"
"4 18","0.246621207433047","RF","1","6","30.6337020879661"
"4 19","0.246621207433047","Lasso","2","7","38.5314639595391"
"4 19","0.246621207433047","Relaxed Lasso","2","7","39.0855207687444"
"4 19","0.246621207433047","RF","1","7","31.8111916669632"
"4 20","0.246621207433047","Lasso","1","10","31.5989899961572"
"4 20","0.246621207433047","Relaxed Lasso","1","11","31.3655685753805"
"4 20","0.246621207433047","RF","0","5","26.9598602124364"
"4 21","0.246621207433047","Lasso","3","9","45.7864446255382"
"4 21","0.246621207433047","Relaxed Lasso","3","9","44.7976202907017"
"4 21","0.246621207433047","RF","1","7","36.8814517389153"
"4 22","0.246621207433047","Lasso","4","14","41.0392159899026"
"4 22","0.246621207433047","Relaxed Lasso","4","9","39.4704244455287"
"4 22","0.246621207433047","RF","3","8","28.8817550424362"
"4 23","0.246621207433047","Lasso","2","10","31.8889357599007"
"4 23","0.246621207433047","Relaxed Lasso","1","6","32.6105395575451"
"4 23","0.246621207433047","RF","1","2","33.1603347197885"
"4 24","0.246621207433047","Lasso","2","9","43.1632406362074"
"4 24","0.246621207433047","Relaxed Lasso","2","8","43.4099697942996"
"4 24","0.246621207433047","RF","1","5","36.7740246080329"
"4 25","0.246621207433047","Lasso","2","7","49.6010303276512"
"4 25","0.246621207433047","Relaxed Lasso","1","6","50.5853167996072"
"4 25","0.246621207433047","RF","2","8","34.7599048114585"
"4 26","0.246621207433047","Lasso","1","5","45.4166353189561"
"4 26","0.246621207433047","Relaxed Lasso","1","5","44.9191356693658"
"4 26","0.246621207433047","RF","2","4","37.2154663706629"
"4 27","0.246621207433047","Lasso","0","0","37.6865443398354"
"4 27","0.246621207433047","Relaxed Lasso","2","9","37.6055304082974"
"4 27","0.246621207433047","RF","1","3","30.0134836335013"
"4 28","0.246621207433047","Lasso","3","8","40.6031858735285"
"4 28","0.246621207433047","Relaxed Lasso","3","8","41.5776771719852"
"4 28","0.246621207433047","RF","1","5","33.4254813320761"
"4 29","0.246621207433047","Lasso","3","5","38.8479185769017"
"4 29","0.246621207433047","Relaxed Lasso","2","4","38.9126632053402"
"4 29","0.246621207433047","RF","1","5","33.9286527927761"
"4 30","0.246621207433047","Lasso","2","8","43.8437038155323"
"4 30","0.246621207433047","Relaxed Lasso","2","8","44.2094502108133"
"4 30","0.246621207433047","RF","0","3","38.1693048086071"
"4 31","0.246621207433047","Lasso","2","6","41.922058809785"
"4 31","0.246621207433047","Relaxed Lasso","0","1","41.8529196511141"
"4 31","0.246621207433047","RF","1","7","29.6371539539222"
"4 32","0.246621207433047","Lasso","1","6","38.5712484627815"
"4 32","0.246621207433047","Relaxed Lasso","1","6","40.1190579967252"
"4 32","0.246621207433047","RF","0","4","33.6110522818256"
"4 33","0.246621207433047","Lasso","0","18","39.6056716478372"
"4 33","0.246621207433047","Relaxed Lasso","1","7","39.5716739517297"
"4 33","0.246621207433047","RF","1","5","38.5886351301681"
"4 34","0.246621207433047","Lasso","3","7","48.580138686757"
"4 34","0.246621207433047","Relaxed Lasso","3","7","48.7018182481354"
"4 34","0.246621207433047","RF","0","2","45.1345060529012"
"4 35","0.246621207433047","Lasso","3","23","33.3120808539048"
"4 35","0.246621207433047","Relaxed Lasso","1","10","33.0907104206113"
"4 35","0.246621207433047","RF","1","4","26.7157031476123"
"4 36","0.246621207433047","Lasso","1","7","30.1462339972518"
"4 36","0.246621207433047","Relaxed Lasso","1","5","30.5311181930052"
"4 36","0.246621207433047","RF","1","4","28.8255534557651"
"4 37","0.246621207433047","Lasso","3","15","44.9438052480455"
"4 37","0.246621207433047","Relaxed Lasso","3","13","42.8866071804547"
"4 37","0.246621207433047","RF","1","6","29.1355098640799"
"4 38","0.246621207433047","Lasso","2","13","34.12539800394"
"4 38","0.246621207433047","Relaxed Lasso","2","12","32.8053791181663"
"4 38","0.246621207433047","RF","0","2","27.1422886430547"
"4 39","0.246621207433047","Lasso","3","9","38.0169350963583"
"4 39","0.246621207433047","Relaxed Lasso","3","8","38.2125205002496"
"4 39","0.246621207433047","RF","1","4","31.5250306912385"
"4 40","0.246621207433047","Lasso","2","10","44.7451123471304"
"4 40","0.246621207433047","Relaxed Lasso","2","10","44.7532523817413"
"4 40","0.246621207433047","RF","3","6","34.963683440104"
"4 41","0.246621207433047","Lasso","2","7","36.4458349876608"
"4 41","0.246621207433047","Relaxed Lasso","2","7","35.1321418895095"
"4 41","0.246621207433047","RF","3","7","30.105953173602"
"4 42","0.246621207433047","Lasso","1","12","39.047170217221"
"4 42","0.246621207433047","Relaxed Lasso","1","12","40.5011437967922"
"4 42","0.246621207433047","RF","0","6","25.5076052202049"
"4 43","0.246621207433047","Lasso","1","7","31.9500977148892"
"4 43","0.246621207433047","Relaxed Lasso","1","6","27.8526956133881"
"4 43","0.246621207433047","RF","1","6","24.5542617862804"
"4 44","0.246621207433047","Lasso","4","8","34.1437366615649"
"4 44","0.246621207433047","Relaxed Lasso","4","8","33.5702399444739"
"4 44","0.246621207433047","RF","2","7","25.0516581769967"
"4 45","0.246621207433047","Lasso","3","9","33.4382007987177"
"4 45","0.246621207433047","Relaxed Lasso","3","9","36.0154454216566"
"4 45","0.246621207433047","RF","2","7","30.4988815025823"
"4 46","0.246621207433047","Lasso","2","5","42.6149661453275"
"4 46","0.246621207433047","Relaxed Lasso","2","5","43.07815865526"
"4 46","0.246621207433047","RF","1","4","33.8987464125302"
"4 47","0.246621207433047","Lasso","1","5","35.0882909362996"
"4 47","0.246621207433047","Relaxed Lasso","1","5","34.9177788782988"
"4 47","0.246621207433047","RF","0","2","29.6739977140904"
"4 48","0.246621207433047","Lasso","2","4","32.053509429016"
"4 48","0.246621207433047","Relaxed Lasso","2","11","32.2160053967931"
"4 48","0.246621207433047","RF","2","4","29.0696870847748"
"4 49","0.246621207433047","Lasso","1","9","35.8467136661223"
"4 49","0.246621207433047","Relaxed Lasso","0","2","35.0189054678345"
"4 49","0.246621207433047","RF","2","9","29.1920396559753"
"4 50","0.246621207433047","Lasso","1","4","55.1530275303791"
"4 50","0.246621207433047","Relaxed Lasso","1","4","56.6780850568504"
"4 50","0.246621207433047","RF","1","4","45.461061983475"
"4 51","0.246621207433047","Lasso","3","9","48.4389012046994"
"4 51","0.246621207433047","Relaxed Lasso","3","8","49.0588090683468"
"4 51","0.246621207433047","RF","1","7","35.8095936722254"
"4 52","0.246621207433047","Lasso","3","7","44.4657508162216"
"4 52","0.246621207433047","Relaxed Lasso","2","6","43.9274093798326"
"4 52","0.246621207433047","RF","0","4","34.4846708648651"
"4 53","0.246621207433047","Lasso","2","4","38.3708740023032"
"4 53","0.246621207433047","Relaxed Lasso","1","2","38.5802876653113"
"4 53","0.246621207433047","RF","1","4","26.9034424219037"
"4 54","0.246621207433047","Lasso","3","11","35.4676385156571"
"4 54","0.246621207433047","Relaxed Lasso","3","9","33.9983197922919"
"4 54","0.246621207433047","RF","0","5","31.045856954236"
"4 55","0.246621207433047","Lasso","2","14","34.4922025244946"
"4 55","0.246621207433047","Relaxed Lasso","2","12","33.4927442736888"
"4 55","0.246621207433047","RF","1","6","30.316088301237"
"4 56","0.246621207433047","Lasso","1","6","41.5807331905024"
"4 56","0.246621207433047","Relaxed Lasso","1","5","41.6478655475361"
"4 56","0.246621207433047","RF","0","1","32.3052457853258"
"4 57","0.246621207433047","Lasso","3","13","29.489140988295"
"4 57","0.246621207433047","Relaxed Lasso","2","11","31.0730323356435"
"4 57","0.246621207433047","RF","1","5","26.3535560069033"
"4 58","0.246621207433047","Lasso","2","15","24.1659619682676"
"4 58","0.246621207433047","Relaxed Lasso","2","15","24.6511042304839"
"4 58","0.246621207433047","RF","0","5","18.2101153213618"
"4 59","0.246621207433047","Lasso","2","8","36.7372431282972"
"4 59","0.246621207433047","Relaxed Lasso","1","6","39.0791344531292"
"4 59","0.246621207433047","RF","1","6","29.9313158901784"
"4 60","0.246621207433047","Lasso","2","19","39.8701256556412"
"4 60","0.246621207433047","Relaxed Lasso","2","8","40.0470628921534"
"4 60","0.246621207433047","RF","1","6","30.2709316257101"
"4 61","0.246621207433047","Lasso","0","4","34.9702144836681"
"4 61","0.246621207433047","Relaxed Lasso","0","3","35.0740594269787"
"4 61","0.246621207433047","RF","1","3","27.8536231340567"
"4 62","0.246621207433047","Lasso","1","8","42.3114088085905"
"4 62","0.246621207433047","Relaxed Lasso","1","7","44.7851468506195"
"4 62","0.246621207433047","RF","1","5","29.7042843138401"
"4 63","0.246621207433047","Lasso","4","10","28.3989485393746"
"4 63","0.246621207433047","Relaxed Lasso","2","6","27.9230609504344"
"4 63","0.246621207433047","RF","1","3","22.2801828401217"
"4 64","0.246621207433047","Lasso","5","8","42.9270224687952"
"4 64","0.246621207433047","Relaxed Lasso","5","8","43.363983057404"
"4 64","0.246621207433047","RF","1","3","34.138299471991"
"4 65","0.246621207433047","Lasso","2","8","39.1635899622702"
"4 65","0.246621207433047","Relaxed Lasso","1","6","38.7168734473661"
"4 65","0.246621207433047","RF","0","6","30.7455205966673"
"4 66","0.246621207433047","Lasso","2","9","45.0271569180023"
"4 66","0.246621207433047","Relaxed Lasso","2","6","44.0887785662726"
"4 66","0.246621207433047","RF","1","3","36.4319041336733"
"4 67","0.246621207433047","Lasso","3","18","30.7765960781561"
"4 67","0.246621207433047","Relaxed Lasso","3","17","32.5136607722027"
"4 67","0.246621207433047","RF","1","5","25.0564377357813"
"4 68","0.246621207433047","Lasso","2","9","38.4992702148237"
"4 68","0.246621207433047","Relaxed Lasso","0","2","40.3703438159115"
"4 68","0.246621207433047","RF","1","5","30.3145528665304"
"4 69","0.246621207433047","Lasso","1","9","35.8224875379716"
"4 69","0.246621207433047","Relaxed Lasso","1","9","32.6639202044305"
"4 69","0.246621207433047","RF","0","9","26.4707020601754"
"4 70","0.246621207433047","Lasso","0","10","45.8940081027377"
"4 70","0.246621207433047","Relaxed Lasso","0","12","45.1521282795957"
"4 70","0.246621207433047","RF","0","9","38.0737669508838"
"4 71","0.246621207433047","Lasso","3","11","35.4535450531701"
"4 71","0.246621207433047","Relaxed Lasso","0","0","35.4922301893288"
"4 71","0.246621207433047","RF","1","5","28.1574602629041"
"4 72","0.246621207433047","Lasso","3","7","40.1541226221754"
"4 72","0.246621207433047","Relaxed Lasso","3","7","40.1739754466579"
"4 72","0.246621207433047","RF","2","5","35.9171531860408"
"4 73","0.246621207433047","Lasso","5","12","45.2228264727532"
"4 73","0.246621207433047","Relaxed Lasso","5","12","44.7054230979945"
"4 73","0.246621207433047","RF","1","6","31.9398663797435"
"4 74","0.246621207433047","Lasso","3","9","38.8757862987577"
"4 74","0.246621207433047","Relaxed Lasso","2","8","40.1846332983622"
"4 74","0.246621207433047","RF","1","4","28.0193388382473"
"4 75","0.246621207433047","Lasso","4","10","33.2142077403632"
"4 75","0.246621207433047","Relaxed Lasso","5","11","34.2348052776084"
"4 75","0.246621207433047","RF","1","6","27.827758607914"
"4 76","0.246621207433047","Lasso","1","11","39.6305393110332"
"4 76","0.246621207433047","Relaxed Lasso","1","8","41.2848517247715"
"4 76","0.246621207433047","RF","1","9","30.4755718281713"
"4 77","0.246621207433047","Lasso","2","6","48.3674057591575"
"4 77","0.246621207433047","Relaxed Lasso","1","5","48.1010134709567"
"4 77","0.246621207433047","RF","2","5","35.919568480559"
"4 78","0.246621207433047","Lasso","2","10","39.1976428977707"
"4 78","0.246621207433047","Relaxed Lasso","2","7","39.1675164168295"
"4 78","0.246621207433047","RF","1","4","27.444246609621"
"4 79","0.246621207433047","Lasso","3","9","39.5360548599694"
"4 79","0.246621207433047","Relaxed Lasso","3","9","38.1017859796788"
"4 79","0.246621207433047","RF","1","6","29.9531339865358"
"4 80","0.246621207433047","Lasso","3","9","37.7120297085905"
"4 80","0.246621207433047","Relaxed Lasso","1","2","37.6859891428918"
"4 80","0.246621207433047","RF","1","4","29.3787406348215"
"4 81","0.246621207433047","Lasso","3","15","46.6671333486825"
"4 81","0.246621207433047","Relaxed Lasso","3","15","43.3073847068893"
"4 81","0.246621207433047","RF","2","5","31.1540007387835"
"4 82","0.246621207433047","Lasso","1","5","46.2072501373412"
"4 82","0.246621207433047","Relaxed Lasso","1","4","45.5002334649457"
"4 82","0.246621207433047","RF","0","4","37.8877317609725"
"4 83","0.246621207433047","Lasso","2","6","28.8904313135908"
"4 83","0.246621207433047","Relaxed Lasso","3","7","27.0107329218311"
"4 83","0.246621207433047","RF","2","5","24.924051748387"
"4 84","0.246621207433047","Lasso","2","6","42.9928522173067"
"4 84","0.246621207433047","Relaxed Lasso","1","1","43.4599163645352"
"4 84","0.246621207433047","RF","1","4","37.3554912078197"
"4 85","0.246621207433047","Lasso","1","9","47.306788818643"
"4 85","0.246621207433047","Relaxed Lasso","1","7","45.6804309767154"
"4 85","0.246621207433047","RF","1","8","34.2926613005523"
"4 86","0.246621207433047","Lasso","1","7","38.3744517315289"
"4 86","0.246621207433047","Relaxed Lasso","1","5","38.1082991389343"
"4 86","0.246621207433047","RF","1","4","32.669822994318"
"4 87","0.246621207433047","Lasso","0","0","46.0567601458038"
"4 87","0.246621207433047","Relaxed Lasso","0","0","45.6024698316384"
"4 87","0.246621207433047","RF","1","4","39.4204177885788"
"4 88","0.246621207433047","Lasso","1","8","32.7464044736637"
"4 88","0.246621207433047","Relaxed Lasso","1","8","34.0312787088074"
"4 88","0.246621207433047","RF","1","5","25.856427598031"
"4 89","0.246621207433047","Lasso","2","5","43.3618323386186"
"4 89","0.246621207433047","Relaxed Lasso","2","3","42.0877398682491"
"4 89","0.246621207433047","RF","1","4","37.2128023250513"
"4 90","0.246621207433047","Lasso","0","0","39.2658807236587"
"4 90","0.246621207433047","Relaxed Lasso","0","0","39.1368904222364"
"4 90","0.246621207433047","RF","0","5","28.2846042185368"
"4 91","0.246621207433047","Lasso","4","10","42.6461207223859"
"4 91","0.246621207433047","Relaxed Lasso","3","7","37.3447722687156"
"4 91","0.246621207433047","RF","1","5","35.5042808051645"
"4 92","0.246621207433047","Lasso","2","7","38.1134698170971"
"4 92","0.246621207433047","Relaxed Lasso","1","4","37.0905704751803"
"4 92","0.246621207433047","RF","0","4","29.3928814789549"
"4 93","0.246621207433047","Lasso","2","9","37.2454469709772"
"4 93","0.246621207433047","Relaxed Lasso","1","3","36.289215247843"
"4 93","0.246621207433047","RF","2","6","33.0662242716559"
"4 94","0.246621207433047","Lasso","0","10","29.5260957295452"
"4 94","0.246621207433047","Relaxed Lasso","0","7","31.3687353644747"
"4 94","0.246621207433047","RF","1","5","24.7329386225635"
"4 95","0.246621207433047","Lasso","1","8","37.4339270426551"
"4 95","0.246621207433047","Relaxed Lasso","1","8","37.1155092696949"
"4 95","0.246621207433047","RF","0","5","29.8635732892833"
"4 96","0.246621207433047","Lasso","0","0","33.3699799041105"
"4 96","0.246621207433047","Relaxed Lasso","0","2","32.852724464943"
"4 96","0.246621207433047","RF","0","5","29.6475056432222"
"4 97","0.246621207433047","Lasso","1","9","33.8947969805321"
"4 97","0.246621207433047","Relaxed Lasso","1","7","35.9140284463294"
"4 97","0.246621207433047","RF","0","8","26.3375878566785"
"4 98","0.246621207433047","Lasso","3","11","39.1748430150246"
"4 98","0.246621207433047","Relaxed Lasso","3","11","37.7946254254526"
"4 98","0.246621207433047","RF","0","6","32.3711060240056"
"4 99","0.246621207433047","Lasso","2","13","30.0694462162197"
"4 99","0.246621207433047","Relaxed Lasso","2","13","29.9473272483175"
"4 99","0.246621207433047","RF","2","10","23.1475251852886"
"4 100","0.246621207433047","Lasso","2","8","41.893208338261"
"4 100","0.246621207433047","Relaxed Lasso","2","5","41.6869251369123"
"4 100","0.246621207433047","RF","0","3","37.3820626453056"
"5 1","0.419807852829051","Lasso","2","16","18.8641124925866"
"5 1","0.419807852829051","Relaxed Lasso","2","14","20.5207572056546"
"5 1","0.419807852829051","RF","1","9","15.9795266597148"
"5 2","0.419807852829051","Lasso","5","14","20.81490896916"
"5 2","0.419807852829051","Relaxed Lasso","5","13","21.455469869376"
"5 2","0.419807852829051","RF","1","9","18.1175997836351"
"5 3","0.419807852829051","Lasso","3","9","19.3457206151333"
"5 3","0.419807852829051","Relaxed Lasso","3","9","19.288761988455"
"5 3","0.419807852829051","RF","0","5","15.0987958771842"
"5 4","0.419807852829051","Lasso","0","8","20.0045079632851"
"5 4","0.419807852829051","Relaxed Lasso","0","6","20.0630560262346"
"5 4","0.419807852829051","RF","0","6","18.1228215380077"
"5 5","0.419807852829051","Lasso","2","14","25.9251498027169"
"5 5","0.419807852829051","Relaxed Lasso","2","12","25.644346397837"
"5 5","0.419807852829051","RF","1","5","18.1981410881849"
